dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,execution_time
DistalPhalanxOutlineAgeGroup,3,400,139,0.7769784331321716,0.7416310492420429,0.7985611510791367,0.7993963038524403,0.7194244861602783,0.5993179880647911,0.7410071942446043,0.7443143546434605,0.7122302055358887,0.5012937859653188,0.7553956834532374,0.7572611332421666,0.6978417634963989,0.5807166927819568,0.7266187050359713,0.7162129827319038,0.6978417634963989,0.582760376878024,0.7338129496402878,0.7191858306966221,158.82093834877014
stack expects a non-empty TensorList
DistalPhalanxTW,6,400,139,0.7122302055358887,0.5928047634549776,0.7050359712230215,0.6604171422013875,0.6834532618522644,0.5274210402130314,0.7122302158273381,0.6707851534789823,0.6402877569198608,0.5158559979353302,0.6762589928057554,0.6346819129586347,0.661870539188385,0.3886973180076629,0.6906474820143885,0.6676592387830295,0.6690647602081299,0.527518488006011,0.6834532374100719,0.6694472907431176,162.91290664672852
stack expects a non-empty TensorList
ECG5000,5,500,4500,0.941777765750885,0.6126115616019226,0.9408888888888889,0.930607672559793,0.9415555596351624,0.6072786122915665,0.9413333333333334,0.9299331847999353,0.940666675567627,0.6163320829254019,0.9384444444444444,0.9260180359142887,0.9344444274902344,0.606769483300329,0.9351111111111111,0.9213329173634589,0.9377778172492981,0.6261264433706942,0.9322222222222222,0.9168656360887352,274.5164568424225
stack expects a non-empty TensorList
EOGHorizontalSignal,12,362,362,0.5,0.4802855019669338,0.5193370165745856,0.5009391661183977,0.480663001537323,0.4708914228989402,0.5248618784530387,0.5181913554551352,0.4364641010761261,0.4206312039756774,0.5027624309392266,0.4738424991716668,0.45856356620788574,0.43951237154109446,0.494475138121547,0.4433679038359592,0.46408841013908386,0.4404571839730715,0.4889502762430939,0.4581781659882551,497.7418918609619
EOGVerticalSignal,12,362,362,0.45303869247436523,0.41605087011292174,0.35082872928176795,0.3110950426852718,0.43370166420936584,0.3917928697453879,0.43370165745856354,0.3541019184124146,0.40883979201316833,0.36757177473712693,0.43370165745856354,0.3727574754806843,0.41436466574668884,0.391707913862761,0.39502762430939226,0.326745207608603,0.4060773551464081,0.37298901842888155,0.425414364640884,0.37179297310643644,378.64328503608704
stack expects a non-empty TensorList
ElectricDevices,7,8926,7711,0.5977175235748291,0.48646399138598273,0.7023732330437038,0.6846508416327715,0.5180910229682922,0.44507294897987254,0.7004279600570613,0.6892488110339564,0.5142005085945129,0.4279960511346172,0.7022435481779277,0.7027612610719051,0.5088834166526794,0.41891214710527286,0.703281027104137,0.6963598415354734,0.5547918677330017,0.449609659846927,0.7000389054597328,0.6829864974946503,947.9592747688293
EthanolLevel,4,504,500,0.800000011920929,0.8028565630308111,0.48,0.4304623611682435,0.7800000309944153,0.7801588144721467,0.502,0.4895103418012761,0.7660000324249268,0.7691209446541255,0.51,0.49779352110624214,0.7540000081062317,0.7545674788074243,0.506,0.4990805875756348,0.7160000205039978,0.712758710727186,0.536,0.5128154232920125,1014.4716725349426
