dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,mean_trust_step_0,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,mean_trust_step_1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,mean_trust_step_2,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,mean_trust_step_3,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,mean_trust_step_4,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,mean_trust_step_5,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,execution_time
RefrigerationDevices,3,375,375,0.3973333239555359,0.37760580293331386,0.5733333333333334,0.5637368316438084,0.33266667,0.41333332657814026,0.372704951470509,0.56,0.5461948798262615,0.33533335,0.41333332657814026,0.3887368889891813,0.5706666666666667,0.55620582284471,0.33933333,0.3786666691303253,0.34973059560215525,0.5733333333333334,0.559211665382691,0.33233336,0.3786666691303253,0.367765964089015,0.5946666666666667,0.5765426815009039,0.33333334,0.3919999897480011,0.3911749940311413,0.5813333333333334,0.5638115245976956,0.34233332,0.40533334016799927,0.40037040869940405,0.5973333333333334,0.5752892655721362,833.5086536407471
ECG200,2,100,100,0.9300000071525574,0.9253333333333333,0.89,0.8888682376369067,0.5495,0.9300000071525574,0.9235724424063763,0.87,0.8675928627538997,0.5365,0.9399999976158142,0.9331550802139037,0.87,0.870378599935282,0.5095,0.9199999570846558,0.9131944444444444,0.9,0.9005577005577006,0.5375,0.9099999666213989,0.9004314636574842,0.85,0.8472225339468074,0.5135,0.9099999666213989,0.9004314636574842,0.89,0.8908800000000001,0.52199996,0.9099999666213989,0.9004314636574842,0.84,0.840892320892321,316.0201573371887
TwoPatterns,4,1000,4000,0.8850000500679016,0.8849672644307764,0.874,0.8738736521674252,0.2915,0.8297500610351562,0.8297457883496614,0.86,0.8588393996292819,0.26275,0.8017500638961792,0.801042692276053,0.86275,0.8626574773911332,0.2805,0.7800000309944153,0.7802801441627524,0.85375,0.8518924248954924,0.29075003,0.7860000133514404,0.7846575333618808,0.8585,0.8577219863665829,0.27275,0.749500036239624,0.7470984513920457,0.85975,0.8594910541885852,0.269,0.7645000219345093,0.7635624969563701,0.85325,0.8528470919431347,2203.311030626297
TwoLeadECG,2,23,1139,0.9157155752182007,0.9157149552305074,0.8191395961369623,0.8188505648761566,0.541,0.9385426044464111,0.9384970224320405,0.8955223880597015,0.8952169057601644,0.54550004,0.9271290898323059,0.9271290605794557,0.8893766461808604,0.8893672655387698,0.536,0.9315189123153687,0.9314744539059607,0.8647936786654961,0.8647747082206423,0.517,0.9490781426429749,0.9490667924923981,0.8928884986830553,0.8927659957929861,0.5405,0.9367866516113281,0.9367561864924392,0.9271290605794557,0.9271259148861909,0.512,0.9297629594802856,0.9296887539044656,0.9060579455662863,0.9059991111880925,116.55923700332642
InsectWingbeatSound,11,220,1980,0.6121212244033813,0.6089186416391491,0.49444444444444446,0.4844896841754046,0.116636366,0.5934343934059143,0.5819570544713227,0.49595959595959593,0.48391167671463686,0.109181814,0.6000000238418579,0.5948101880777695,0.4909090909090909,0.48231115352136616,0.1140909,0.6151515245437622,0.607213234286944,0.48282828282828283,0.47665293935460235,0.119636364,0.6015151739120483,0.6032005827887398,0.47929292929292927,0.4768211551824201,0.12154546,0.6095960140228271,0.6102126399255631,0.4782828282828283,0.46203295852918336,0.11636362,0.6045454740524292,0.603668858054351,0.4686868686868687,0.455739764375849,497.6249852180481
AllGestureWiimoteZ,10,300,700,0.20000000298023224,0.1958527248343102,0.32142857142857145,0.30949510068030617,0.1125,0.19285714626312256,0.18751459030792078,0.29,0.25464984415230413,0.117199995,0.19142857193946838,0.18083200529534116,0.29714285714285715,0.2848244501330454,0.12060001,0.19142857193946838,0.15114980458490715,0.27714285714285714,0.24587464597770667,0.1215,0.1785714328289032,0.167036378668912,0.29,0.2706988995475973,0.123799995,0.17000000178813934,0.1389944709101781,0.29714285714285715,0.2730914535396243,0.1269,0.16857142746448517,0.13818728804873864,0.27,0.24613918486032071,463.8237657546997
FaceFour,4,24,88,0.886363685131073,0.8948148148148148,0.8068181818181818,0.8069346776243328,0.29224998,0.9090909361839294,0.9159566875845946,0.8295454545454546,0.8265113537290957,0.29674998,0.8977273106575012,0.894233399978954,0.8409090909090909,0.841177859496825,0.28925002,0.7840909361839294,0.8090482536509523,0.8181818181818182,0.8180104617604617,0.2805,0.8295454978942871,0.830268067427029,0.8409090909090909,0.8402072234099109,0.28474998,0.8522727489471436,0.8665890060857655,0.8295454545454546,0.8295139435846172,0.286,0.8636363744735718,0.8790523619152651,0.8636363636363636,0.8635978006667663,74.75617623329163
StarLightCurves,3,1000,8236,0.9502185583114624,0.929542629339378,0.9564108790675085,0.9557273452900226,0.33433333,0.944269061088562,0.9214948392875894,0.9565322972316659,0.9562499393214009,0.33266667,0.9373481869697571,0.9137365988677688,0.9553181155900923,0.9549148682050351,0.34,0.9432976841926575,0.9155967726163435,0.9622389509470617,0.9617364714615028,0.34233332,0.9349198341369629,0.9040583232251098,0.9326129188926664,0.9318556408478942,0.32933334,0.9385623931884766,0.9117209482883449,0.9629674599320058,0.9624132113550029,0.3263333,0.9277561902999878,0.8995441802580301,0.9293346284604177,0.9291715886042675,34712.668392419815
MixedShapesRegularTrain,5,500,2425,0.891546368598938,0.8869482873100523,0.9402061855670103,0.9403848128445126,0.2376,0.8799999952316284,0.8725669133273308,0.9331958762886597,0.9332044122765999,0.1928,0.8799999952316284,0.8730906143220846,0.9051546391752577,0.9038737958942655,0.2,0.9063917398452759,0.9078682169629981,0.9125773195876289,0.9119249683766805,0.2056,0.7777319550514221,0.7112544571015658,0.9175257731958762,0.9176548378466984,0.2136,0.7901030778884888,0.77013472188024,0.8993814432989691,0.8988965380887505,0.18879999,0.7756701111793518,0.703748812880053,0.8931958762886598,0.8928594901432626,2488.1355509757996
"Found array with 1 sample(s) (shape=(1, 50)) while a minimum of 2 is required by GaussianMixture."
ShapesAll,60,600,600,0.6100000143051147,0.5932533249543613,0.7666666666666667,0.75672168048295,0.01935,0.57833331823349,0.5717360210838304,0.7633333333333333,0.7475806682507337,0.02045,0.5433333516120911,0.536239476427605,0.7666666666666667,0.7550236229640451,0.020200003,0.5866667032241821,0.580959343758172,0.735,0.7179829180903758,0.020316666,0.5950000286102295,0.590361519549462,0.7483333333333333,0.7365744182717866,0.023366665,0.5649999976158142,0.5572306591051489,0.77,0.7590399594821454,0.0216,0.57833331823349,0.5718687712415302,0.73,0.7136813800699697,2258.499846458435
UMD,3,36,144,0.8333333134651184,0.8349945533769064,0.8194444444444444,0.8209876543209877,0.37433335,0.8333333134651184,0.8354899930986887,0.7013888888888888,0.6952180389494002,0.3853333,0.8333333134651184,0.836472277904503,0.7222222222222222,0.7183907649023928,0.383,0.875,0.8764567123990546,0.7013888888888888,0.6827331283853023,0.37,0.8125,0.8124570464995996,0.6597222222222222,0.6244270663625504,0.36666664,0.7777777910232544,0.7806955432399679,0.7152777777777778,0.7165655783541962,0.362,0.7638888955116272,0.7686283983049994,0.6875,0.6810156387846791,86.0771210193634
EOGHorizontalSignal,12,362,362,0.5386740565299988,0.5310115913862361,0.5386740331491713,0.5125251608764329,0.09416667,0.5,0.5020088856600444,0.5138121546961326,0.4822892936432601,0.08733333,0.5193370580673218,0.5162974773649632,0.5303867403314917,0.5014370469481707,0.088250004,0.5193370580673218,0.517573852324945,0.48066298342541436,0.4523168344691673,0.082333334,0.5027624368667603,0.49878045178501745,0.505524861878453,0.46819823079736955,0.10133333,0.48895028233528137,0.48421494981303254,0.5082872928176796,0.4729330116493924,0.08858333,0.4944751560688019,0.4841588824413736,0.494475138121547,0.4722100999528677,1078.587218761444
Crop,24,7200,16800,0.7492856979370117,0.7447701312954854,0.7579166666666667,0.7563092812854213,0.045958336,0.7457737922668457,0.741455571378785,0.7564285714285715,0.7522595242870121,0.044291664,0.7494047284126282,0.7479553093213939,0.760297619047619,0.7594135091201212,0.044958334,0.7458333373069763,0.743594590700389,0.7577380952380952,0.7545097974849263,0.043041665,0.741190493106842,0.7383734245390835,0.7574404761904762,0.7516364650055104,0.04545833,0.7441071271896362,0.7431569927199059,0.7570238095238095,0.7506392971744881,0.04425,0.743571400642395,0.7397229240209823,0.7583333333333333,0.7576690906584947,14545.784601211548
ProximalPhalanxOutlineCorrect,2,600,291,0.900343656539917,0.8822766269093952,0.8934707903780069,0.890677712543598,0.53900003,0.9037801027297974,0.8852265043948614,0.9003436426116839,0.8973124673519685,0.5255,0.9037801027297974,0.8820088044485634,0.8969072164948454,0.8926071383116058,0.5445,0.9209622144699097,0.9066331868591755,0.9037800687285223,0.9014528762160454,0.537,0.9037801027297974,0.8852265043948614,0.8865979381443299,0.8810338064684641,0.537,0.9037801027297974,0.8866948492602069,0.8865979381443299,0.8840807967192669,0.503,0.900343656539917,0.8822766269093952,0.8934707903780069,0.8897642148699035,2056.3883044719696
UWaveGestureLibraryY,8,896,3582,0.6809045076370239,0.6788409560188028,0.6619207146845337,0.6587542654348115,0.131625,0.6666666269302368,0.6654789615418745,0.6702959240647682,0.6630877699037392,0.13125001,0.6769960522651672,0.674823464058172,0.6527079843662759,0.6490251711395584,0.131625,0.6691792011260986,0.6668440794199428,0.6610831937465104,0.6576454502926329,0.13225001,0.6658291220664978,0.6613122257075879,0.6440536013400335,0.6422812391453827,0.13337499,0.6716917753219604,0.6675817412022886,0.6398659966499163,0.6303652902185587,0.130375,0.663316547870636,0.6623629342814578,0.6437744276940257,0.637544305263537,2294.9663910865784
Haptics,5,155,308,0.47727271914482117,0.46313018130285843,0.474025974025974,0.45551857009707525,0.22639999,0.48376622796058655,0.4449602659593409,0.4448051948051948,0.39332083589023586,0.2306,0.47727271914482117,0.44273211760662956,0.44805194805194803,0.4151062486126431,0.21880002,0.47727271914482117,0.46231671554252196,0.4318181818181818,0.39488395509421487,0.24260001,0.4545454680919647,0.4176274537964943,0.4675324675324675,0.4427288530505711,0.2186,0.44805195927619934,0.4102616373080764,0.4772727272727273,0.4394650661349536,0.2232,0.5,0.489661075165748,0.4837662337662338,0.4595426312817617,508.12439250946045
FreezerRegularTrain,2,150,2850,0.9985965490341187,0.9985964905368989,0.9856140350877193,0.9856138916251426,0.503,0.9863158464431763,0.9863150464678969,0.9891228070175438,0.9891227413991172,0.50450003,0.9712281227111816,0.9712263556240224,0.9908771929824561,0.9908771750119791,0.517,0.9617544412612915,0.9617439818351338,0.9936842105263158,0.9936842074160456,0.4955,0.9596491456031799,0.9596399352711993,0.9926315789473684,0.9926315707829039,0.509,0.9557895064353943,0.9557186234817814,0.992280701754386,0.9922806675412782,0.5155,0.9810526967048645,0.9810521743584086,0.9919298245614036,0.9919297997223753,883.15291929245
SmoothSubspace,3,150,150,0.9266666769981384,0.9263824341617836,1.0,1.0,0.387,0.9000000357627869,0.9004613794712805,1.0,1.0,0.37866664,0.8866667151451111,0.8851785723860232,1.0,1.0,0.38933334,0.893333375453949,0.8914127173736553,1.0,1.0,0.36733332,0.8733333349227905,0.8736236762746336,1.0,1.0,0.35666668,0.8866667151451111,0.8849019167415394,1.0,1.0,0.35899997,0.846666693687439,0.8456623931623932,0.9866666666666667,0.9866613311991462,254.11203956604004
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.36,0.9999999403953552,1.0,1.0,1.0,0.34533334,0.9999999403953552,1.0,1.0,1.0,0.33266667,0.9999999403953552,1.0,1.0,1.0,0.34133336,0.9999999403953552,1.0,1.0,1.0,0.32666665,0.9999999403953552,1.0,1.0,1.0,0.34066668,0.9999999403953552,1.0,1.0,1.0,38.623810052871704
InlineSkate,7,100,550,0.30909091234207153,0.303332575226254,0.3890909090909091,0.3776627958289039,0.15785715,0.23818181455135345,0.1967990146184025,0.37636363636363634,0.36866066645789103,0.16657142,0.294545441865921,0.28773029441364073,0.3181818181818182,0.2986370366927393,0.16757144,0.22909091413021088,0.1642206293659141,0.3563636363636364,0.34658144533077656,0.15914285,0.30000001192092896,0.2885874404519028,0.3509090909090909,0.33329849605215417,0.15771428,0.294545441865921,0.26907948058553516,0.29818181818181816,0.288076462401313,0.15599999,0.2836363613605499,0.2750720011802194,0.36727272727272725,0.36486518865254675,471.30567717552185
AllGestureWiimoteY,10,300,700,0.21142856776714325,0.19750129076711018,0.3442857142857143,0.31562636980489467,0.12539999,0.2385714203119278,0.23509825447635727,0.3342857142857143,0.3328830044447561,0.1267,0.2142857164144516,0.2032353140466064,0.2757142857142857,0.22939246913472386,0.1253,0.21857142448425293,0.2137987546173088,0.30714285714285716,0.287969599967809,0.11850001,0.21857142448425293,0.2171036442568258,0.28714285714285714,0.23289474863625928,0.120500006,0.18285714089870453,0.16301262199475525,0.27714285714285714,0.24062537860958222,0.1284,0.2142857164144516,0.21063131494214882,0.2785714285714286,0.25642624863980934,505.46753215789795
[Errno 20] Not a directory: 'data//UCRArchive_2018/.DS_Store/.DS_Store_TRAIN.tsv'
CBF,3,30,900,0.9155555963516235,0.9160961771954246,0.9733333333333334,0.9732697079431528,0.38900003,0.8955555558204651,0.8954552570512031,0.9733333333333334,0.9732607280617854,0.3866667,0.8955555558204651,0.8955880313847069,0.9644444444444444,0.9645172268782345,0.37966666,0.8855555653572083,0.8862902532098432,0.9688888888888889,0.9689626515747588,0.3746667,0.9311111569404602,0.9301509067149608,0.9622222222222222,0.9623267794286826,0.38399997,0.8455556035041809,0.8477398411891456,0.9355555555555556,0.9356895111068914,0.3576667,0.847777783870697,0.85028265529578,0.9577777777777777,0.9578759453019049,66.2595546245575
Mallat,8,55,2345,0.8699359893798828,0.8678762013372674,0.9219616204690831,0.9205742011995942,0.15125,0.8823027610778809,0.8804878718479322,0.9053304904051173,0.9035505900445125,0.15,0.8371002078056335,0.8314714130229424,0.8520255863539445,0.8384089388736381,0.14299999,0.7850745916366577,0.7404125609621466,0.803411513859275,0.756417610831156,0.14662501,0.799573540687561,0.8000989900016949,0.7121535181236673,0.6709437273565488,0.13587499,0.8255863189697266,0.8233312779623094,0.9125799573560768,0.9087777821961215,0.14875,0.8584221601486206,0.8544106104786336,0.8123667377398721,0.8037786532258252,892.0523955821991
WordSynonyms,25,267,638,0.537617564201355,0.373427712334154,0.5564263322884012,0.5067224665197017,0.05132,0.5611284971237183,0.39483234313662463,0.5156739811912225,0.4493459315356266,0.05132,0.554858922958374,0.39213371738391245,0.5188087774294671,0.46687792242766607,0.049960002,0.5595611333847046,0.39960303864517327,0.5156739811912225,0.45197100451234706,0.050160002,0.5532914996147156,0.3695385971777047,0.5297805642633229,0.4585203630381259,0.05156,0.5705329179763794,0.4028295198122429,0.54858934169279,0.5072342978916741,0.054440003,0.5721002817153931,0.38877462959335957,0.5564263322884012,0.49346178255973305,835.2321176528931
ACSF1,10,100,100,0.7299999594688416,0.724624003447533,0.76,0.7544311759791635,0.109200016,0.7299999594688416,0.7216371863430687,0.87,0.870855927698033,0.1173,0.75,0.7453257599551852,0.85,0.8491766034477031,0.1188,0.6699999570846558,0.6600323270080304,0.83,0.8283876357560567,0.1118,0.6899999976158142,0.6885025863892468,0.78,0.779123738423375,0.1134,0.7400000095367432,0.7359763043973571,0.79,0.7899821657530636,0.11389999,0.6599999666213989,0.6444617554115467,0.84,0.8401315677786266,242.50561451911926
Computers,2,250,250,0.6360000371932983,0.6334133647013326,0.728,0.726582604220278,0.516,0.656000018119812,0.6450036325209696,0.72,0.72,0.4945,0.6480000019073486,0.6345272111103728,0.724,0.7230028101164191,0.52199996,0.6320000290870667,0.6153588868820656,0.688,0.68671679197995,0.4915,0.6520000100135803,0.6299698872046139,0.688,0.677066772655008,0.5005,0.6640000343322754,0.6603260869565217,0.68,0.6666666666666666,0.504,0.6600000262260437,0.6369445251234389,0.672,0.6559479054779807,679.9148607254028
SonyAIBORobotSurface1,2,20,601,0.8951746821403503,0.8943840534230412,0.9317803660565723,0.9317965471384775,0.5685,0.8768718242645264,0.875978806469604,0.9284525790349417,0.9286845312321828,0.513,0.883527398109436,0.8827480490523969,0.9151414309484193,0.9155263060860055,0.5435,0.9051580429077148,0.9046469875996828,0.9101497504159733,0.9099073780308453,0.5435,0.8851913213729858,0.8784032231106889,0.908485856905158,0.9087555441927311,0.548,0.9267886877059937,0.9255014649537976,0.913477537437604,0.9133436791565231,0.54050004,0.8053244352340698,0.8048381769687012,0.9217970049916805,0.9220718205439241,80.23432111740112
Lightning7,7,70,73,0.7397260069847107,0.7009802044645249,0.7397260273972602,0.7394369898048558,0.17528571,0.7397260069847107,0.7243891655545791,0.7534246575342466,0.7506020017355048,0.17057143,0.7123287916183472,0.6932899285840463,0.6986301369863014,0.6747406443303862,0.1692857,0.7123287916183472,0.6950937278523485,0.6575342465753424,0.6353188216665403,0.16628572,0.767123281955719,0.7405473664398149,0.6438356164383562,0.6146031838760907,0.17557144,0.7397260069847107,0.7188265994656973,0.6301369863013698,0.5987670286047171,0.16985714,0.7534246444702148,0.7156334457740147,0.7123287671232876,0.7036799712061599,178.1978063583374
GestureMidAirD1,26,208,130,0.5692307949066162,0.536944591356356,0.676923076923077,0.6650555075894443,0.049884617,0.5769230723381042,0.5639776638645417,0.6538461538461539,0.6415151088228012,0.045576926,0.5923076868057251,0.5607141832790796,0.6538461538461539,0.6299323539708155,0.050461538,0.6000000238418579,0.5954958565818295,0.6461538461538462,0.6103479853479853,0.05138462,0.5923076868057251,0.5718954122800276,0.6230769230769231,0.5963579155886849,0.05523077,0.5769230723381042,0.5653426701503624,0.6384615384615384,0.5981070714102389,0.057153843,0.5461538434028625,0.5435592185592185,0.6384615384615384,0.6040628677506505,500.4356167316437
ChlorineConcentration,3,467,3840,0.9265625476837158,0.9154809427915301,0.7921875,0.7825053272800119,0.37766668,0.9122396111488342,0.9001232312307081,0.78359375,0.7775999583204326,0.3523333,0.9088541865348816,0.8944091781274256,0.8028645833333333,0.7943998879097839,0.35066667,0.9093750715255737,0.893834673727274,0.7984375,0.7910007352174182,0.33933333,0.8825521469116211,0.8618688132642852,0.8010416666666667,0.7951569761987856,0.3413333,0.8927083611488342,0.8754643553735483,0.7919270833333333,0.7839082366988634,0.3413333,0.8903646469116211,0.8690467680462518,0.7966145833333333,0.7871276827242589,2757.8251531124115
GesturePebbleZ1,6,132,172,0.819767415523529,0.812663026601293,0.8023255813953488,0.80250372786879,0.20933332,0.8139534592628479,0.8139835601884938,0.8604651162790697,0.8609663390846427,0.18700002,0.8081395030021667,0.8027982539265084,0.8255813953488372,0.8261209528917375,0.2045,0.7906976938247681,0.7849892831929721,0.8313953488372093,0.829339346539621,0.19266666,0.8081395030021667,0.8090417720609029,0.8197674418604651,0.8132370603074446,0.20250003,0.8023256063461304,0.7982447636610841,0.8255813953488372,0.8235648852411712,0.20333333,0.8255813717842102,0.8171619897749359,0.8197674418604651,0.8175500659322702,274.9899408817291
CricketY,12,390,390,0.5666666626930237,0.5657848672995865,0.6564102564102564,0.6555894725979605,0.098083325,0.5589743852615356,0.5720850323428901,0.6358974358974359,0.6265367595212319,0.11208332,0.5461538434028625,0.552112616901001,0.6615384615384615,0.6600861008289169,0.09816667,0.5769230723381042,0.5832126724981819,0.6435897435897436,0.6367693868989052,0.100833334,0.6102564334869385,0.608978538585473,0.6435897435897436,0.6251785367047566,0.10283333,0.5692307949066162,0.5692728106199635,0.6461538461538462,0.6382096612204158,0.10383334,0.571794867515564,0.5717976624895894,0.6435897435897436,0.6331575484338486,1103.0063087940216
PigCVP,52,104,208,0.2211538553237915,0.1771226580437107,0.25,0.1994995394182701,0.025999997,0.16826923191547394,0.11452371493817118,0.22115384615384615,0.15577766767282897,0.028769229,0.20673078298568726,0.18520492665229507,0.25,0.183565259526798,0.023942309,0.21153846383094788,0.18594044844044846,0.10576923076923077,0.048415317238436034,0.02298077,0.14423076808452606,0.09108457105099932,0.27884615384615385,0.2377647936858463,0.028269231,0.17788462340831757,0.14658291831874828,0.20192307692307693,0.13764782324881814,0.026538461,0.18269231915473938,0.1492593567819812,0.22115384615384615,0.14935319066898015,330.40846061706543
GestureMidAirD3,26,208,130,0.3461538553237915,0.3399108932003668,0.33076923076923076,0.27620644061820526,0.047230773,0.3769230842590332,0.35686279532433385,0.34615384615384615,0.3164351954837785,0.049461536,0.36153846979141235,0.36450869193784174,0.34615384615384615,0.29840650802189267,0.04923077,0.33076924085617065,0.30913376434631495,0.33076923076923076,0.2895994241730028,0.048153844,0.3461538553237915,0.335254275638891,0.35384615384615387,0.3373618462984978,0.04988461,0.36153846979141235,0.344888721133065,0.33076923076923076,0.29074873718538874,0.048269227,0.3461538553237915,0.3324749910722761,0.3076923076923077,0.25472874912920157,502.12257051467896
SyntheticControl,6,300,300,0.9900000095367432,0.9900607688402419,0.9933333333333333,0.9933326665999933,0.171,0.9700000286102295,0.969935620970996,0.99,0.9899969988995697,0.17083333,0.9500000476837158,0.9500806207425557,0.9933333333333333,0.9933306655995732,0.1785,0.9533333778381348,0.9532061227852145,0.99,0.98999933326666,0.1845,0.9233333468437195,0.9233859197425196,0.9933333333333333,0.9933326665999933,0.17750001,0.9333333373069763,0.933222006074157,0.9966666666666667,0.9966663332999967,0.18866666,0.9466667175292969,0.9465722850712366,0.9933333333333333,0.9933326665999933,449.68986988067627
DodgerLoopGame,2,20,138,0.8695652484893799,0.8693181818181819,0.6884057971014492,0.6853265752052368,0.543,0.8623188734054565,0.8606727243743026,0.7101449275362319,0.7068322981366459,0.5435,0.8768116235733032,0.8749133564382832,0.7463768115942029,0.7460170623907904,0.544,0.8405797481536865,0.8393650793650793,0.6956521739130435,0.6956521739130435,0.51199996,0.8188406229019165,0.8176821856999419,0.7101449275362319,0.7102667921872573,0.513,0.8550724983215332,0.8505523066926576,0.7391304347826086,0.7391304347826086,0.5495,0.8188406229019165,0.8092130730520378,0.7028985507246377,0.7027893394582969,78.0994462966919
EOGVerticalSignal,12,362,362,0.4419889748096466,0.43426733371315535,0.3812154696132597,0.3494735062365075,0.08158333,0.3867403566837311,0.36852394258801563,0.39502762430939226,0.35827612915228235,0.08208334,0.37569060921669006,0.34515286901395764,0.3342541436464088,0.23621104972441953,0.08766666,0.37016576528549194,0.31626592410092086,0.4088397790055249,0.3594997387063317,0.08608333,0.37016576528549194,0.30778563482501303,0.4447513812154696,0.3759994491600039,0.07958334,0.37016576528549194,0.2962620760092585,0.40331491712707185,0.3277631469346783,0.08208334,0.3397790193557739,0.25108767993319353,0.3839779005524862,0.3302848931188474,768.9767491817474
CinCECGTorso,4,40,1380,0.7934783101081848,0.7952761850029283,0.8028985507246377,0.8043064909970402,0.30275,0.7231884598731995,0.723219803341556,0.7210144927536232,0.7203777012824872,0.27625,0.6202898621559143,0.618704076337627,0.7152173913043478,0.715027043906548,0.26025,0.5514492988586426,0.5714017554566525,0.6405797101449275,0.6416547774007896,0.26375,0.654347836971283,0.6384798213582389,0.6855072463768116,0.6875855924371197,0.27025002,0.54347825050354,0.5200044591888415,0.6746376811594202,0.6767855810297663,0.256,0.5594202876091003,0.534322120430685,0.6739130434782609,0.6741620312482729,600.6193625926971
MiddlePhalanxTW,6,399,154,0.6298701167106628,0.4180913132428122,0.6233766233766234,0.5800891783888881,0.20733333,0.6363636255264282,0.4420995122186806,0.6103896103896104,0.5564012147105689,0.1925,0.6168830990791321,0.4258253845485176,0.6363636363636364,0.600347309109639,0.18416667,0.6298701167106628,0.4581184076134775,0.6103896103896104,0.5549304361242929,0.18966667,0.6298701167106628,0.4403747942430254,0.6168831168831169,0.5662861015360557,0.198,0.6103895902633667,0.4370520514516496,0.6168831168831169,0.5653154408345439,0.19316666,0.6233766078948975,0.43986350218624753,0.6233766233766234,0.5679559341292956,438.7137830257416
GunPointAgeSpan,2,135,316,0.9715189933776855,0.9715187021180711,0.9620253164556962,0.9619887554638371,0.49449998,0.9525316953659058,0.9523938654373437,0.9462025316455697,0.9461998372185702,0.4965,0.9462025761604309,0.9461372637489347,0.9018987341772152,0.901893820810334,0.498,0.939873456954956,0.9396988962206354,0.9556962025316456,0.9556908764890727,0.5125,0.9082278609275818,0.90744836640913,0.9335443037974683,0.9333967980087958,0.504,0.8354430794715881,0.8321895424836601,0.9620253164556962,0.9620207512763481,0.493,0.9113924503326416,0.911036036036036,0.9335443037974683,0.9335143312960491,604.1163909435272
DistalPhalanxOutlineAgeGroup,3,400,139,0.7625899314880371,0.7147292598112269,0.8057553956834532,0.8068952447797859,0.33933333,0.7625899314880371,0.7354761599863405,0.7769784172661871,0.7765401660434571,0.34766665,0.7482014298439026,0.7276133040935672,0.8057553956834532,0.8043639813423986,0.34233332,0.7625899314880371,0.7423408488063661,0.7841726618705036,0.7850970014371563,0.35333332,0.7553957104682922,0.7147327249022165,0.7769784172661871,0.7778500380490805,0.34166667,0.7697842121124268,0.7315847237671487,0.7697841726618705,0.7699531803128925,0.34566665,0.7553957104682922,0.7312783002438175,0.7769784172661871,0.7766531664666707,892.1602275371552
Wine,2,57,54,0.8703703880310059,0.8681548657132891,0.8148148148148148,0.8145604395604396,0.511,0.7407407760620117,0.7375,0.7777777777777778,0.775,0.5365,0.7777777910232544,0.776551724137931,0.7222222222222222,0.7174747122427624,0.515,0.8703703880310059,0.8703259005145798,0.7407407407407407,0.7315340909090908,0.5035,0.7777777910232544,0.776551724137931,0.7407407407407407,0.7349228611500701,0.51049995,0.9259259104728699,0.9255172413793104,0.7407407407407407,0.7375,0.52250004,0.8888888955116272,0.8882758620689655,0.7407407407407407,0.7393103448275861,187.32510232925415
Symbols,6,25,995,0.8793969750404358,0.8769751886513454,0.8482412060301507,0.8469600404402402,0.19766665,0.8502512574195862,0.8445025259478287,0.8090452261306532,0.8100417817318081,0.20966667,0.851256251335144,0.8502218647598062,0.7155778894472362,0.7084628916317635,0.19433333,0.8643215894699097,0.859345107930543,0.8231155778894472,0.8219022866793632,0.20349999,0.8713567852973938,0.870814640182909,0.7668341708542713,0.7650653827106907,0.19183333,0.851256251335144,0.8513804918251857,0.8442211055276382,0.8431343931554448,0.18816668,0.847236156463623,0.8464384698275224,0.7778894472361809,0.7768685322050797,153.48768496513367
Chinatown,2,20,343,0.9854227900505066,0.981860489713893,0.956268221574344,0.9570963373149579,0.566,0.9854227900505066,0.981860489713893,0.9650145772594753,0.9653422632029213,0.5515,0.9854227900505066,0.981860489713893,0.967930029154519,0.9682770393356868,0.543,0.9825073480606079,0.9781621392190153,0.9708454810495627,0.9710311394656185,0.526,0.9766764044761658,0.9708828522920203,0.9766763848396501,0.9766763848396501,0.546,0.9825073480606079,0.9784385214986171,0.9650145772594753,0.9650145772594753,0.533,0.9825073480606079,0.9780184568059471,0.9708454810495627,0.9709401466140666,60.57690167427063
OSULeaf,6,200,242,0.5454545021057129,0.5462047097641016,0.8057851239669421,0.7969064847498302,0.18366666,0.5619834661483765,0.5509737111605663,0.8305785123966942,0.830366204337172,0.17166667,0.5165289044380188,0.5160953490146644,0.7892561983471075,0.7878006824625209,0.17933333,0.56611567735672,0.5413264939444922,0.7975206611570248,0.7960987873783544,0.1875,0.5289255976676941,0.5042260026481543,0.7851239669421488,0.7820478939331357,0.18349999,0.5247933864593506,0.4675444231644909,0.7644628099173554,0.7532788564719987,0.17383333,0.5454545021057129,0.5157137134767623,0.7520661157024794,0.7437530140550146,727.2874801158905
