dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,execution_time
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Crop,24,7200,16800,0.6797618865966797,0.6741527715072345,0.7538095238095238,0.7538287696375129,0.6440476179122925,0.6336078591295856,0.7513095238095238,0.7510987965925222,0.6245833039283752,0.6066835503308989,0.7492857142857143,0.7475399482598387,0.6732738018035889,0.66672987291716,0.7435714285714285,0.742230972222861,0.6761904954910278,0.6696069974395499,0.7392261904761904,0.737257020057513,921.0868530273438
DistalPhalanxOutlineAgeGroup,3,400,139,0.7482014298439026,0.6980585836114201,0.8201438848920863,0.8207099893855407,0.7266187071800232,0.6674455327230437,0.7697841726618705,0.7705697170387574,0.7338129878044128,0.6365449761171686,0.7266187050359713,0.7246208537756951,0.7050359845161438,0.600075315383167,0.7266187050359713,0.7196064576909901,0.6834532618522644,0.5600197638737193,0.7338129496402878,0.7362833084290193,147.15625858306885
stack expects a non-empty TensorList
DistalPhalanxTW,6,400,139,0.6546762585639954,0.4235523747560182,0.7050359712230215,0.6540546359228745,0.6762589812278748,0.3967980295566503,0.7194244604316546,0.6895108051489843,0.661870539188385,0.3803101660244517,0.6834532374100719,0.6341134303034838,0.6474820375442505,0.5038839451242121,0.6834532374100719,0.6487361261908521,0.6546762585639954,0.3966019417475728,0.697841726618705,0.6503071649826583,148.31734251976013
stack expects a non-empty TensorList
ECG5000,5,500,4500,0.9393333196640015,0.475041048292754,0.9422222222222222,0.9320019428184765,0.940666675567627,0.6243359819247136,0.938,0.9237133286610678,0.9380000233650208,0.5991059010905755,0.9373333333333334,0.9249599497945027,0.9304444789886475,0.5606673366060864,0.9355555555555556,0.9216937375534148,0.9293333292007446,0.5158918458082439,0.9335555555555556,0.9214586932722286,257.89491033554077
stack expects a non-empty TensorList
EOGHorizontalSignal,12,362,362,0.45303869247436523,0.45603321610155173,0.5386740331491713,0.5012365081053065,0.4861878752708435,0.4679299497220168,0.5469613259668509,0.5172562436383293,0.43370166420936584,0.43095298096602935,0.5414364640883977,0.5177049689184654,0.39502763748168945,0.3762069166595438,0.4972375690607735,0.47401094318021253,0.43922653794288635,0.41394337460685365,0.5138121546961326,0.4794175354561507,495.690550327301
All augmented samples were dropped. No data to return.
stack expects a non-empty TensorList
ElectricDevices,7,8926,7711,0.5663338303565979,0.43222501920679235,0.7021138633121514,0.6834665571323194,0.5595901608467102,0.41718330504090334,0.7126183374400208,0.7038370008558895,0.5333938598632812,0.4373724726968963,0.7078199974063026,0.6943219436553826,0.5473998188972473,0.45074606044142673,0.6836986123719362,0.6705086475263341,0.5318376421928406,0.4389189839988271,0.6908312799896252,0.6852224444261193,725.380285024643
EthanolLevel,4,504,500,0.7920000553131104,0.7912622451906601,0.472,0.45198908860473613,0.7860000133514404,0.7872841039381138,0.51,0.491287670893494,0.7860000133514404,0.7845387186172307,0.492,0.46985612746139055,0.7760000228881836,0.7771627855266996,0.49,0.47649992479096304,0.7360000610351562,0.7310815885440571,0.504,0.4789334830993175,931.3262689113617
FaceAll,14,560,1690,0.6721893548965454,0.6947240906536706,0.8562130177514793,0.860298871743534,0.6485207080841064,0.6582442298159432,0.8715976331360947,0.8726994812371308,0.6550295948982239,0.6419433028937637,0.8526627218934911,0.8553587824668621,0.6224852204322815,0.6171022825007222,0.7769230769230769,0.7661503196932802,0.6207100749015808,0.6233456798486218,0.7763313609467456,0.7802248982616758,229.57767271995544
FaceFour,4,24,88,0.8977273106575012,0.8980311265555851,0.7954545454545454,0.7937860048029539,0.875,0.8805876731963689,0.7954545454545454,0.7962955416043388,0.8977273106575012,0.9011976585505997,0.75,0.7484497833881932,0.9090909361839294,0.9144982940765404,0.6704545454545454,0.6223926372205161,0.886363685131073,0.8893750626273422,0.7613636363636364,0.7556517556517556,60.89556813240051
FacesUCR,14,200,2050,0.6824390292167664,0.6352707964333911,0.8658536585365854,0.8631422931164744,0.7390244007110596,0.6939794359641628,0.8507317073170731,0.8509806880647577,0.7053658366203308,0.6722781567941273,0.8473170731707317,0.8447271841895078,0.70243901014328,0.6689064752694168,0.8336585365853658,0.8305212449918015,0.6887804865837097,0.6644054887234793,0.8375609756097561,0.8341580913208549,303.70303750038147
Fish,7,175,175,0.8857142925262451,0.890108864369593,0.7542857142857143,0.7571260393812697,0.8742856979370117,0.8768585420724426,0.76,0.7600798013132378,0.8571428656578064,0.8618567374658895,0.8057142857142857,0.807529332137239,0.8799999952316284,0.8809564641391515,0.8228571428571428,0.8241333624358835,0.8571428656578064,0.8605776543572559,0.8057142857142857,0.8134098651557046,322.5954954624176
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Haptics,5,155,308,0.49025973677635193,0.4739556488350091,0.4805194805194805,0.4644399185530135,0.4967532455921173,0.466843923571907,0.4805194805194805,0.47093318831979675,0.4675324559211731,0.44433534726346846,0.4837662337662338,0.47333344370113284,0.45129871368408203,0.4443807993265607,0.4805194805194805,0.4813751421739191,0.4707792103290558,0.4514618502879692,0.4707792207792208,0.4669951048361202,259.1561453342438
stack expects a non-empty TensorList
stack expects a non-empty TensorList
InlineSkate,7,100,550,0.31272727251052856,0.3102878406950001,0.38727272727272727,0.3854251756890668,0.30909091234207153,0.30178485762755747,0.38545454545454544,0.37233709827808,0.30909091234207153,0.30007577401296764,0.4072727272727273,0.40701299434672467,0.2927272617816925,0.28173251086882206,0.3890909090909091,0.3752783826628019,0.3054545521736145,0.29053178640683697,0.38727272727272727,0.3707563795721104,491.8751423358917
InsectEPGRegularTrain,3,62,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,91.7158591747284
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,35.28429698944092
InsectWingbeatSound,11,220,1980,0.6030303239822388,0.5880422340993464,0.5065656565656566,0.49663592903406784,0.6181818246841431,0.621264797628588,0.5277777777777778,0.5262622591422407,0.6020202040672302,0.5954494603726839,0.5222222222222223,0.5204046885844681,0.5964646935462952,0.5995685484708081,0.5222222222222223,0.5027258555050892,0.5919192433357239,0.593075421010431,0.5176767676767676,0.5099545507931459,405.7545921802521
stack expects a non-empty TensorList
LargeKitchenAppliances,3,375,375,0.4266666769981384,0.35427312514599035,0.84,0.8358169432541828,0.46133333444595337,0.45634143629507906,0.8026666666666666,0.8016053838634484,0.4346666634082794,0.3986966065129837,0.8186666666666667,0.8177596541133136,0.4373333156108856,0.4175791154483943,0.8266666666666667,0.8261622106570772,0.4346666634082794,0.4037329862709684,0.8186666666666667,0.8179618737746632,306.9556667804718
stack expects a non-empty TensorList
Lightning7,7,70,73,0.7123287916183472,0.7032825507825508,0.7397260273972602,0.738990028670803,0.7123287916183472,0.7000058764764647,0.6986301369863014,0.6697829409988535,0.7260273694992065,0.7023141421408431,0.6986301369863014,0.6976997907790046,0.698630154132843,0.6589761116076905,0.6712328767123288,0.6560116243401111,0.7260273694992065,0.7014189367130543,0.6986301369863014,0.6951197752726903,151.24432849884033
Mallat,8,55,2345,0.8921108245849609,0.8928199758963103,0.9518123667377398,0.9516807399699727,0.8588485717773438,0.8588073703166861,0.9671641791044776,0.9671954635531862,0.8550106287002563,0.8529135887013988,0.9582089552238806,0.9581587552975803,0.8874199986457825,0.887180242274359,0.9714285714285714,0.9714828237835545,0.8852878212928772,0.8842129919145505,0.9658848614072495,0.9658727584234298,739.5400478839874
Meat,3,60,60,1.0,1.0,0.95,0.9499389499389499,1.0,1.0,0.9333333333333333,0.9337294142172191,0.9666666984558105,0.9661959777492511,0.9333333333333333,0.933729414217219,1.0,1.0,0.95,0.9499687304565353,1.0,1.0,0.9333333333333333,0.9337294142172191,125.0025691986084
MedicalImages,10,381,760,0.5592105388641357,0.13784486494294382,0.725,0.7135052246613375,0.6394737362861633,0.5166052473991701,0.7342105263157894,0.7338310622534054,0.6736842393875122,0.5806804144246479,0.7223684210526315,0.7100083466064221,0.6407895088195801,0.5193599693296391,0.7144736842105263,0.6928837857457594,0.628947377204895,0.5253939169619849,0.7118421052631579,0.6836064346677828,227.45634412765503
MiddlePhalanxOutlineAgeGroup,3,400,154,0.6038960814476013,0.37645811240721105,0.6298701298701299,0.5307558342041101,0.6038960814476013,0.38305967160592713,0.6363636363636364,0.5962834626832011,0.5844155550003052,0.4801346801346802,0.6168831168831169,0.5136927744070601,0.6168830990791321,0.4919417187035385,0.6298701298701299,0.5479936066060468,0.5779221057891846,0.4907407407407407,0.6168831168831169,0.526933722924552,132.90079998970032
stack expects a non-empty TensorList
MiddlePhalanxTW,6,399,154,0.5909090638160706,0.41779310267682357,0.6233766233766234,0.568740612863758,0.6038960814476013,0.5182670337518142,0.551948051948052,0.5445065376759466,0.5844155550003052,0.33020915707761084,0.577922077922078,0.5540630056500336,0.5584415793418884,0.2555821371610845,0.6103896103896104,0.5800827693746929,0.5584415793418884,0.25802879291251385,0.5909090909090909,0.552190483694167,144.07163405418396
MixedShapesRegularTrain,5,500,2425,0.9022680521011353,0.9038606392900583,0.9418556701030928,0.9416903238489979,0.8940206170082092,0.8963996530117969,0.931958762886598,0.9312816299743742,0.8684535622596741,0.8640724263019562,0.9257731958762887,0.9252730443842218,0.861443281173706,0.8568192130013813,0.9290721649484536,0.9288245740575521,0.8663917183876038,0.8633122218912254,0.928659793814433,0.9288184289138475,829.7485332489014
MixedShapesSmallTrain,5,100,2425,0.8243298530578613,0.8234738246270462,0.8816494845360825,0.8815543570196794,0.8280411958694458,0.824935736680918,0.8808247422680412,0.8803679802006791,0.8107216358184814,0.802138804735627,0.8791752577319588,0.8788461813114575,0.8181443214416504,0.8120697010788577,0.8738144329896907,0.8741467871375129,0.8181443214416504,0.8159848613615261,0.883298969072165,0.8827475096765636,704.2753314971924
stack expects a non-empty TensorList
NonInvasiveFetalECGThorax1,42,1800,1965,0.6183205842971802,0.5884804650393344,0.8997455470737914,0.8997811310742763,0.8575063347816467,0.855652750877744,0.8712468193384224,0.872410319290744,0.8015267252922058,0.7957251786455263,0.8676844783715013,0.8663974548635558,0.758269727230072,0.7537299985095295,0.843765903307888,0.8398233660218973,0.7440203428268433,0.7333560222029656,0.8356234096692112,0.8350237413360383,2240.9394986629486
NonInvasiveFetalECGThorax2,42,1800,1965,0.8712468147277832,0.8669993536009782,0.9083969465648855,0.9079390481369364,0.8549618124961853,0.8513115194190917,0.9027989821882951,0.902352341908802,0.843765914440155,0.8370778615823931,0.8753180661577609,0.872002863457048,0.8376590609550476,0.8326852475263192,0.8753180661577609,0.8736503155626308,0.8458015322685242,0.8405834712407056,0.8351145038167939,0.8279008538078015,2568.162011384964
OSULeaf,6,200,242,0.5454545021057129,0.5332820659734283,0.7644628099173554,0.7331994256848003,0.5743801593780518,0.5616706722764669,0.7107438016528925,0.6878852191225368,0.5330578088760376,0.5215222786888922,0.71900826446281,0.7263967727639198,0.5289255976676941,0.5259683205061356,0.731404958677686,0.7193260721511051,0.5413222908973694,0.5283534572250838,0.7355371900826446,0.7334833235867355,290.82177543640137
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.8333333333333334,0.8096825396825396,0.9666666984558105,0.9759725400457666,0.9333333333333333,0.9326200877688291,0.9000000357627869,0.8628571428571428,0.9333333333333333,0.9326200877688291,0.9333333969116211,0.9113526570048309,0.9333333333333333,0.9326200877688291,0.9000000357627869,0.8735087719298245,0.9333333333333333,0.9326200877688291,72.5415267944336
stack expects a non-empty TensorList
Plane,7,105,105,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907448872966115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,147.6035988330841
stack expects a non-empty TensorList
ProximalPhalanxOutlineAgeGroup,3,400,205,0.8585366010665894,0.5962538662243188,0.8829268292682927,0.884231490127794,0.8926829099655151,0.8273258192910018,0.8634146341463415,0.8533708973689347,0.8731707334518433,0.7700115550690262,0.8536585365853658,0.8320941118502094,0.8585366010665894,0.7822378702328052,0.8585365853658536,0.8451999251450316,0.8585366010665894,0.7744162936122215,0.8536585365853658,0.8459307653305213,173.48086309432983
stack expects a non-empty TensorList
ProximalPhalanxTW,6,400,205,0.8195121884346008,0.42855953663582574,0.8292682926829268,0.7893743653074385,0.790243923664093,0.4090341200018619,0.8292682926829268,0.7961115929564294,0.8097561001777649,0.42061765144929447,0.824390243902439,0.7848761653639702,0.795121967792511,0.4705312170060372,0.8195121951219512,0.7821458477001698,0.8097561001777649,0.42183252793717907,0.8097560975609757,0.777682250656101,133.66463804244995
RefrigerationDevices,3,375,375,0.3946666717529297,0.3936844987939878,0.576,0.5614980897238961,0.3866666555404663,0.3824827821711851,0.568,0.5374417290835202,0.40799999237060547,0.35315649677351807,0.56,0.5174023779212388,0.4000000059604645,0.40137753247445973,0.56,0.5322058354316419,0.4000000059604645,0.3992944726243007,0.5653333333333334,0.4948402224452733,176.14889550209045
Rock,4,20,50,0.699999988079071,0.6598214285714286,0.52,0.40738461538461535,0.6800000071525574,0.7005555555555556,0.52,0.36418032786885246,0.4599999785423279,0.5122653316645808,0.52,0.3694736842105263,0.7999999523162842,0.7989764808362368,0.7,0.696896331738437,0.7599999904632568,0.7741991341991342,0.72,0.724682395644283,79.70606541633606
ScreenType,3,375,375,0.4560000002384186,0.3633241758241758,0.5226666666666666,0.5212963088247959,0.4373333156108856,0.4286816250156839,0.5386666666666666,0.5366220699597315,0.41600000858306885,0.4161020651988394,0.5493333333333333,0.5438206532733896,0.42133334279060364,0.4101132364196842,0.512,0.5070262161338651,0.42133334279060364,0.41273784431247407,0.496,0.456059511772353,282.58679127693176
stack expects a non-empty TensorList
SemgHandMovementCh2,6,450,450,0.4333333373069763,0.4245929409907241,0.43777777777777777,0.4378577863739601,0.42222222685813904,0.3842327005854245,0.4488888888888889,0.4489282811710047,0.4555555582046509,0.4393687094102625,0.4066666666666667,0.3976818360194319,0.4422222375869751,0.4048055801823615,0.4,0.36176228956436457,0.45777779817581177,0.4151516049718271,0.39111111111111113,0.3581278356807852,482.7685742378235
SemgHandSubjectCh2,5,450,450,0.695555567741394,0.7006943683664592,0.48,0.4709137840090922,0.6511111259460449,0.6529495893558204,0.5044444444444445,0.49008042790327916,0.7377777695655823,0.7392572478345603,0.46444444444444444,0.45078552387185183,0.7266666889190674,0.7256846955649022,0.46444444444444444,0.44744360902255637,0.7311111092567444,0.7332574611233605,0.4577777777777778,0.4271905925084593,589.434730052948
stack expects a non-empty TensorList
ShapesAll,60,600,600,0.5283333659172058,0.5093802807971606,0.7383333333333333,0.7293231568638757,0.49166667461395264,0.47767845272504467,0.75,0.7395692425993297,0.49666666984558105,0.48659284267449987,0.7266666666666667,0.7108553696133115,0.4833333492279053,0.4737205152577763,0.73,0.7194642827550465,0.4516666829586029,0.4262040538850563,0.7266666666666667,0.7231691901450542,601.8407294750214
SmallKitchenAppliances,3,375,375,0.5519999861717224,0.532591218305504,0.744,0.7457737797543138,0.5600000023841858,0.5491560745345431,0.7653333333333333,0.7632849596143463,0.5680000185966492,0.556057713549721,0.7786666666666666,0.7785327237321141,0.581333339214325,0.5601657129948271,0.7386666666666667,0.7371492733345705,0.5600000023841858,0.5203626664241817,0.7466666666666667,0.7410125944617515,200.08581590652466
SmoothSubspace,3,150,150,0.9266666769981384,0.9257856273491075,1.0,1.0,0.9133333563804626,0.9131706015739628,0.9866666666666667,0.9866666666666667,0.9066666960716248,0.9071866370310501,0.98,0.9799979997999799,0.893333375453949,0.8933601245429202,0.9866666666666667,0.9866613311991462,0.9066666960716248,0.9069027574182212,0.98,0.9799819837854068,145.0697512626648
stack expects a non-empty TensorList
stack expects a non-empty TensorList
StarLightCurves,3,1000,8236,0.9448761343955994,0.9221044026267107,0.9639388052452647,0.9635237755660944,0.9332199692726135,0.9059672894077114,0.9653958232151529,0.9643467081791534,0.9209567308425903,0.8918578883496707,0.9613890237979602,0.9602866605892124,0.9202282428741455,0.8879724857543824,0.9594463331714425,0.9589167601334642,0.9186497926712036,0.8893609109025328,0.9560466245750364,0.9562531500660548,2361.5888333320618
stack expects a non-empty TensorList
SwedishLeaf,15,500,625,0.8399999737739563,0.8398301721777243,0.9248,0.9238125557513336,0.7983999848365784,0.7993070848447644,0.9024,0.900265050239848,0.7759999632835388,0.7744894595624746,0.8928,0.8902550095551931,0.7583999633789062,0.7569253071584133,0.8896,0.8879972687674191,0.7343999743461609,0.728199116352233,0.8848,0.8811524324007507,259.5604958534241
Symbols,6,25,995,0.8904522657394409,0.888009433083957,0.8733668341708543,0.874219956150204,0.8693467378616333,0.8690004696187428,0.8994974874371859,0.8993494920249269,0.8693467378616333,0.8689998861228658,0.8854271356783919,0.8841543729574312,0.8532662987709045,0.8528956272565998,0.9115577889447236,0.91046452252095,0.843216061592102,0.8430984459279273,0.9095477386934674,0.9087371585080753,186.18617796897888
SyntheticControl,6,300,300,0.9700000286102295,0.9698567991021864,0.99,0.9899996666333299,0.9399999976158142,0.9399289698737004,0.9866666666666667,0.9866643126897725,0.9466667175292969,0.9463802206642883,0.9933333333333333,0.9933333333333333,0.9200000166893005,0.9197744708205118,0.99,0.9899979793897759,0.9233333468437195,0.9237841793844623,0.9866666666666667,0.9865959717220221,140.8987536430359
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Trace,4,100,100,0.8399999737739563,0.8344254658385093,1.0,1.0,0.8199999928474426,0.8098880105401844,0.99,0.9899783627839885,0.8299999833106995,0.8206896631436841,0.96,0.9601724867724868,0.8499999642372131,0.8422483486148082,0.96,0.9600857142857143,0.8299999833106995,0.8240359964593647,0.96,0.9599955487173532,180.6098301410675
stack expects a non-empty TensorList
TwoPatterns,4,1000,4000,0.7535000443458557,0.7588764028025776,0.89825,0.8981239582905548,0.7792500257492065,0.7836732483246587,0.88575,0.8856463854481451,0.8135000467300415,0.8153247802365132,0.88625,0.8852235154671814,0.768250048160553,0.7691160474016224,0.8865,0.8864962764244131,0.7845000624656677,0.7875903180037246,0.88325,0.8829360929420316,245.93506693840027
UMD,3,36,144,0.8541666865348816,0.8552354451570577,0.8055555555555556,0.8037197733481454,0.8958333134651184,0.896146986852474,0.7986111111111112,0.8023095404169572,0.9305555820465088,0.930521613989356,0.7916666666666666,0.7929663051074044,0.8333333134651184,0.8360904620897646,0.7430555555555556,0.7442969016002724,0.8402777910232544,0.842412689716049,0.7569444444444444,0.7511048338634545,64.85429692268372
UWaveGestureLibraryAll,8,896,3582,0.9341149926185608,0.934211586139216,0.9140145170295924,0.9136234696811201,0.931323230266571,0.9314692992792912,0.9182021217197096,0.9181722419863388,0.9215521812438965,0.9217748937982023,0.8941931881630374,0.8940903034574587,0.9279731512069702,0.9278513674723918,0.8969849246231156,0.8967454718425614,0.914293646812439,0.915028981255165,0.8900055834729201,0.8892683153352953,1031.3146517276764
UWaveGestureLibraryX,8,896,3582,0.7406476736068726,0.7223887197083576,0.7534896705750977,0.7341342511890233,0.7308765649795532,0.7181516421105564,0.7339475153545505,0.7164222210064177,0.7266889810562134,0.7122455123690941,0.7211055276381909,0.7082949376103279,0.7077051401138306,0.6879919827514324,0.7158012283640425,0.6913437694167616,0.6962590217590332,0.6802265534932472,0.7065884980457845,0.6850877224602787,381.02568340301514
UWaveGestureLibraryY,8,896,3582,0.6753210425376892,0.6753063162415335,0.65857063093244,0.6523696606606743,0.6524288058280945,0.6513438311590845,0.6320491345616974,0.6279643375915636,0.6359575390815735,0.6294092348879203,0.629536571747627,0.6322956915704558,0.627861499786377,0.6180801213344278,0.6348408710217756,0.6309232574799704,0.6337241530418396,0.6255063452164854,0.6267448352875489,0.6234067309969533,391.7231252193451
UWaveGestureLibraryZ,8,896,3582,0.6803461313247681,0.671400264674785,0.6705750977107761,0.6610089559257354,0.681462824344635,0.6639340685160005,0.663037409268565,0.6547767644795274,0.6521496176719666,0.6472573928621999,0.6644332774986041,0.6458982608745488,0.6471244692802429,0.6384137624292295,0.6440536013400335,0.6229466909265082,0.6362367272377014,0.6274411351475881,0.6426577331099944,0.6237294396345737,365.81312465667725
stack expects a non-empty TensorList
stack expects a non-empty TensorList
WordSynonyms,25,267,638,0.4749216139316559,0.24542743683576007,0.5344827586206896,0.4819674695298881,0.48746079206466675,0.3391525638851683,0.5705329153605015,0.5348565529971137,0.478056401014328,0.30938695342171935,0.5391849529780565,0.5120428145440356,0.4968651831150055,0.31548561393405766,0.5501567398119123,0.5237681207281755,0.4592476487159729,0.2810083845435729,0.554858934169279,0.5259287671737188,401.6215422153473
Worms,5,181,77,0.4545454680919647,0.16815533980582525,0.7662337662337663,0.7579045668290519,0.48051947355270386,0.258731884057971,0.7532467532467533,0.7369134453283182,0.4545454680919647,0.3530871530871531,0.7272727272727273,0.6912087625430523,0.5454545617103577,0.4450334448160535,0.7272727272727273,0.7006665893029529,0.48051947355270386,0.34911764705882353,0.7402597402597403,0.707939093481262,233.09062337875366
stack expects a non-empty TensorList
stack expects a non-empty TensorList
