dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,execution_time
ElectricDevices,7,8926,7711,0.5977175235748291,0.48646399138598273,0.7037997665672416,0.6944713044163059,0.542990505695343,0.4416662792497376,0.7078199974063026,0.7009802215865242,0.55362468957901,0.43843557068003153,0.6856438853585787,0.6591695769534935,0.5394890308380127,0.43678766721086154,0.6726753987809623,0.6628043292102521,0.544287383556366,0.4429128508734993,0.677992478277785,0.6531759449769643,823.9419884681702
EthanolLevel,4,504,500,0.800000011920929,0.8028565630308111,0.344,0.3395661604171856,0.784000039100647,0.7837513316443219,0.458,0.42958044699302717,0.7280000448226929,0.7281756377312963,0.486,0.4439516946728272,0.6960000395774841,0.6943135628897972,0.464,0.44776426526784824,0.6940000057220459,0.6906586293140979,0.448,0.40782677092608893,542.1923334598541
FaceAll,14,560,1690,0.8674556016921997,0.8624940619211972,0.914792899408284,0.9175715241592073,0.6195266246795654,0.6283071119007869,0.9165680473372781,0.9172351805194993,0.607692301273346,0.6142444187020414,0.8958579881656805,0.898621557300993,0.6443787217140198,0.632554294708451,0.8970414201183432,0.8981918795755142,0.6337277889251709,0.6408207235764213,0.8597633136094674,0.8640754318074685,223.3676404953003
FaceFour,4,24,88,0.9090909361839294,0.9091945288753799,0.875,0.8770024809498493,0.8977273106575012,0.900006853805352,0.7613636363636364,0.742895054844691,0.8181818723678589,0.8281511607126061,0.75,0.7492206365818213,0.886363685131073,0.8896449884301547,0.7840909090909091,0.781505656371671,0.8636363744735718,0.8680561272437841,0.75,0.7466095288912604,72.74228048324585
FacesUCR,14,200,2050,0.8146341443061829,0.785634736019556,0.868780487804878,0.8680199472672377,0.6990243792533875,0.636369940377674,0.8478048780487805,0.8482436862687767,0.7117072939872742,0.6850907742935598,0.8336585365853658,0.8302357442928677,0.712195098400116,0.6770945115192702,0.8097560975609757,0.8087639335338719,0.678536593914032,0.6486955899456573,0.8039024390243903,0.8037140342206869,283.03462624549866
Fish,7,175,175,0.8971428275108337,0.8992837370107606,0.7085714285714285,0.7159561180723214,0.8742856979370117,0.8760757145990107,0.7257142857142858,0.7379057677016861,0.9085714221000671,0.9113602854168893,0.7828571428571428,0.7850528924748194,0.8571428656578064,0.8614723455212482,0.7485714285714286,0.7473249299719887,0.8742856979370117,0.8751009055356881,0.7314285714285714,0.7412498302103165,295.08569598197937
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Haptics,5,155,308,0.48051947355270386,0.4760937609986156,0.4772727272727273,0.46554591865992234,0.48051947355270386,0.4572181684321791,0.44155844155844154,0.40415938799820805,0.5032467246055603,0.4913198152002291,0.474025974025974,0.4760901750833465,0.4610389471054077,0.4367712616961678,0.487012987012987,0.4844515205139873,0.48051947355270386,0.4836122899812647,0.4967532467532468,0.4865082196166317,219.19981408119202
stack expects a non-empty TensorList
stack expects a non-empty TensorList
InlineSkate,7,100,550,0.3563636243343353,0.36959364096993175,0.4,0.4016385595225399,0.2890909016132355,0.27827620997885105,0.3654545454545455,0.33696569574741814,0.29818183183670044,0.2810669461503207,0.3509090909090909,0.3404638065630431,0.2927272617816925,0.27815009393689555,0.3418181818181818,0.31429669574785896,0.30000001192092896,0.2944521933320266,0.35454545454545455,0.3440434969843663,419.7794008255005
InsectEPGRegularTrain,3,62,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,74.65645694732666
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,25.41866683959961
InsectWingbeatSound,11,220,1980,0.6323232650756836,0.6286131322386532,0.49595959595959593,0.4933141064135011,0.6257575750350952,0.6186689929537711,0.5181818181818182,0.5009943206006683,0.6247475147247314,0.6235937319702427,0.5161616161616162,0.49936145399736087,0.6227272748947144,0.618101271143548,0.5156565656565657,0.5114799167087232,0.6257575750350952,0.6251547077977005,0.5343434343434343,0.5251651833415278,215.5715913772583
stack expects a non-empty TensorList
LargeKitchenAppliances,3,375,375,0.4880000054836273,0.4823653102153494,0.808,0.8097102369040652,0.48266667127609253,0.4780384375972611,0.8266666666666667,0.8259445248746409,0.4399999976158142,0.43785948194922747,0.7946666666666666,0.793098448600841,0.5013333559036255,0.4983665590080559,0.832,0.8307294343019933,0.4986666738986969,0.48793797498460706,0.8213333333333334,0.8206250420970839,260.45936846733093
stack expects a non-empty TensorList
Lightning7,7,70,73,0.7808219194412231,0.7667921051379698,0.6986301369863014,0.6906718490054435,0.7260273694992065,0.7123677325181085,0.7123287671232876,0.7064553759341596,0.698630154132843,0.6703992123165056,0.6986301369863014,0.6891676390298046,0.7397260069847107,0.7182706415899693,0.6575342465753424,0.6383705839942321,0.698630154132843,0.7099048231732885,0.6712328767123288,0.6435871779817844,110.8604896068573
Mallat,8,55,2345,0.8933901786804199,0.8929189477174158,0.9245202558635395,0.9219160354440995,0.9194029569625854,0.9192222684802203,0.9654584221748401,0.9654243550794701,0.8976545333862305,0.8972089277832308,0.9543710021321962,0.9548218857616689,0.9181236624717712,0.9183203216312477,0.9466950959488273,0.946764505375594,0.8852878212928772,0.8833893436504912,0.9577825159914712,0.9577492709306559,527.5371789932251
Meat,3,60,60,1.0,1.0,0.9,0.8995413800291849,1.0,1.0,0.9,0.8999478840942257,1.0,1.0,0.95,0.9497171590194846,1.0,1.0,0.9333333333333333,0.9333333333333333,0.98333340883255,0.9833229101521784,0.9166666666666666,0.9170419011882428,114.64400959014893
MedicalImages,10,381,760,0.7302631735801697,0.6629390170520291,0.7171052631578947,0.6929956134627709,0.6565789580345154,0.5625930295643357,0.7473684210526316,0.730896081343968,0.6723684668540955,0.5888866856700881,0.7157894736842105,0.7055016258622079,0.6447368860244751,0.5548653820342799,0.7236842105263158,0.7119090124249181,0.6618421077728271,0.5773652330506122,0.718421052631579,0.7080844008829699,254.43059730529785
MiddlePhalanxOutlineAgeGroup,3,400,154,0.6298701167106628,0.4861402282785931,0.6428571428571429,0.5528451921309063,0.5779221057891846,0.4829394208276196,0.6493506493506493,0.5822401298858698,0.5909090638160706,0.4821693121693122,0.6493506493506493,0.568939566547222,0.5974025726318359,0.4726488105488607,0.6233766233766234,0.5690375874707672,0.5714285969734192,0.4516876482393724,0.6298701298701299,0.5966217725364067,113.06801557540894
stack expects a non-empty TensorList
MiddlePhalanxTW,6,399,154,0.6038960814476013,0.4040785764622974,0.6168831168831169,0.5903430716895638,0.5584415793418884,0.25802879291251385,0.5974025974025974,0.502960199717417,0.5584415793418884,0.25127301214257736,0.5454545454545454,0.4829045168667811,0.5584415793418884,0.25802879291251385,0.5844155844155844,0.555162189041221,0.5584415793418884,0.2544336136121239,0.5974025974025974,0.5227576198354431,157.7358238697052
MixedShapesRegularTrain,5,500,2425,0.9220618605613708,0.9216434219957261,0.9282474226804124,0.9277365926058281,0.8721649050712585,0.8758497866437743,0.9204123711340206,0.9201918930143459,0.8680412173271179,0.8664280516569344,0.8911340206185567,0.8917853940854822,0.8585566878318787,0.8610604380066315,0.9076288659793814,0.9073330146063584,0.8548453450202942,0.8597513265703378,0.8894845360824742,0.8898422823883378,507.0842430591583
MixedShapesSmallTrain,5,100,2425,0.8597937822341919,0.8614510767296413,0.8837113402061856,0.8827386345180095,0.8268041014671326,0.8281474525275749,0.8536082474226804,0.8528512611298913,0.7863917350769043,0.7780791014524482,0.8490721649484536,0.8496100356663482,0.7967010140419006,0.8052237923686694,0.848659793814433,0.8491482058318317,0.8086597919464111,0.8087930255816372,0.8523711340206186,0.850195031084933,392.91558861732483
stack expects a non-empty TensorList
NonInvasiveFetalECGThorax1,42,1800,1965,0.914503812789917,0.9135721353694997,0.8346055979643766,0.8299708138560744,0.8386768698692322,0.8362328769173136,0.8142493638676844,0.8104673472824028,0.8223918676376343,0.8167285852210897,0.7969465648854962,0.7950774234988562,0.8203562498092651,0.81804542803093,0.7389312977099237,0.7271041396166184,0.8111959099769592,0.807774714485367,0.739440203562341,0.7290938173462224,1378.0291965007782
NonInvasiveFetalECGThorax2,42,1800,1965,0.9343511462211609,0.9320407957824715,0.8325699745547074,0.827218267417117,0.8712468147277832,0.8667912577923547,0.855470737913486,0.8539039201849867,0.836641252040863,0.8261728999440299,0.8279898218829517,0.8276281796431271,0.8600509166717529,0.8550714630371156,0.8442748091603054,0.8429067053484939,0.854452908039093,0.8487814937677596,0.806615776081425,0.8008751039565825,1478.4666032791138
OSULeaf,6,200,242,0.5991735458374023,0.5906767366444786,0.7851239669421488,0.7737362031712418,0.5413222908973694,0.5342157081608939,0.7024793388429752,0.7031099696432398,0.5413222908973694,0.5397740501046039,0.731404958677686,0.7328120192036989,0.5454545021057129,0.5410180377375231,0.71900826446281,0.7214073525679076,0.5619834661483765,0.5574556964289809,0.7272727272727273,0.7229381349339568,253.12809491157532
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.7333333333333333,0.7332063492063491,0.9333333969116211,0.9302944862155388,0.8666666666666667,0.8611111111111112,0.9333333969116211,0.9302944862155388,0.9333333333333333,0.9326200877688291,0.9000000357627869,0.8735087719298245,0.9,0.8912812333864966,0.9000000357627869,0.8735087719298245,0.9,0.8912812333864966,56.77808451652527
stack expects a non-empty TensorList
Plane,7,105,105,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9913100724160632,1.0,1.0,117.1365053653717
stack expects a non-empty TensorList
ProximalPhalanxOutlineAgeGroup,3,400,205,0.8634146451950073,0.7587179487179488,0.8780487804878049,0.8772254228907211,0.8487805128097534,0.589404545847377,0.8731707317073171,0.8671986563504583,0.8731707334518433,0.7654319288879105,0.8585365853658536,0.848806855636124,0.8634146451950073,0.704001733290001,0.8439024390243902,0.8418497947355712,0.8731707334518433,0.7343516412089697,0.848780487804878,0.8421056655107759,159.57424569129944
stack expects a non-empty TensorList
ProximalPhalanxTW,6,400,205,0.8439024686813354,0.5895676709465685,0.8292682926829268,0.7886399018729066,0.8048780560493469,0.4184914184914185,0.824390243902439,0.7987817328808674,0.7707316875457764,0.46129074332735653,0.8195121951219512,0.7809482068766097,0.800000011920929,0.47290665401547,0.8146341463414634,0.7878779998982038,0.7560975551605225,0.4493709214761847,0.8048780487804879,0.7725140230493438,114.60040855407715
RefrigerationDevices,3,375,375,0.42133334279060364,0.41673536330355043,0.6,0.5727216885037383,0.3866666555404663,0.37831189443592655,0.576,0.5606734744574764,0.3813333213329315,0.37925493391272863,0.568,0.535314039807342,0.3866666555404663,0.3872169566992203,0.5866666666666667,0.5723318477150962,0.3813333213329315,0.37823023854760834,0.5813333333333334,0.5397145357448125,131.79635453224182
Rock,4,20,50,0.9199999570846558,0.9108527131782945,0.42,0.24845070422535212,0.7599999904632568,0.7419902652973899,0.54,0.5267327409432673,0.7400000095367432,0.7180137844611528,0.44,0.37314942528735634,0.8399999737739563,0.8437169377477465,0.54,0.5594988540870893,0.7999999523162842,0.728191856452726,0.66,0.6958929765886288,61.262287616729736
ScreenType,3,375,375,0.4560000002384186,0.44510336088015606,0.5306666666666666,0.5317043678214572,0.4346666634082794,0.4035365755314644,0.5093333333333333,0.5009023400897812,0.445333331823349,0.37996999033145484,0.5013333333333333,0.46949582766734693,0.445333331823349,0.4326139688939738,0.48,0.44722569992069033,0.4479999840259552,0.4300646984589203,0.48533333333333334,0.4376714868372265,172.0090925693512
stack expects a non-empty TensorList
SemgHandMovementCh2,6,450,450,0.5777778029441833,0.5618812603038575,0.41333333333333333,0.41032451283050064,0.4511111080646515,0.4344051500888139,0.43777777777777777,0.42276154911344593,0.4466666877269745,0.40483028901669477,0.39111111111111113,0.3607319397613046,0.4444444477558136,0.4154109915331683,0.3688888888888889,0.315647058356578,0.448888897895813,0.4332154247783779,0.3688888888888889,0.3090542412282507,330.9333920478821
SemgHandSubjectCh2,5,450,450,0.8422222137451172,0.8437653367042295,0.4911111111111111,0.47494738144583487,0.7777777910232544,0.7795610003940199,0.47333333333333333,0.44045572378088604,0.7844444513320923,0.786972637718859,0.46,0.4416326403233137,0.7666667103767395,0.7663657637919514,0.45111111111111113,0.42845639264263896,0.7911111116409302,0.7919761851302367,0.44666666666666666,0.3906902848939276,444.3141920566559
stack expects a non-empty TensorList
ShapesAll,60,600,600,0.71833336353302,0.7092664523865083,0.7416666666666667,0.7288750841969983,0.5633333325386047,0.5558933564465658,0.695,0.6750140527464276,0.5250000357627869,0.4976163507167957,0.6983333333333334,0.6811903680699167,0.5616666674613953,0.5450103501527314,0.6566666666666666,0.6273249719640568,0.5250000357627869,0.5069888280064655,0.7033333333333334,0.6893137468313909,605.4955849647522
SmallKitchenAppliances,3,375,375,0.5653333067893982,0.5503354574562005,0.72,0.7222989197221408,0.5706666707992554,0.5775474381150224,0.7626666666666667,0.7604587010052123,0.5733333230018616,0.540271530901216,0.704,0.692765952787632,0.5680000185966492,0.540491105162543,0.696,0.6866741496165095,0.5600000023841858,0.5463802938681234,0.7173333333333334,0.7156574680313533,203.9958896636963
SmoothSubspace,3,150,150,0.9466667175292969,0.9464972408171991,0.9933333333333333,0.9933326665999933,0.9066666960716248,0.9066579991332467,0.9866666666666667,0.9866659999333266,0.9000000357627869,0.9002597975785663,0.9933333333333333,0.9933326665999933,0.8733333349227905,0.8734955520669807,0.9866666666666667,0.9866613311991462,0.8533333539962769,0.8540963051887421,1.0,1.0,122.60073161125183
stack expects a non-empty TensorList
stack expects a non-empty TensorList
StarLightCurves,3,1000,8236,0.948761522769928,0.9256470381302452,0.9561680427391938,0.9558210500393535,0.9338271021842957,0.9085627395439729,0.9492472073822243,0.9492867071936965,0.9323700666427612,0.9074512380632825,0.9377124817872754,0.9388242446465107,0.9188926219940186,0.8832254639856,0.9269062651772705,0.9253264742976763,0.9194997549057007,0.8885352838765613,0.9284847013113162,0.9281277252295709,1230.6318295001984
stack expects a non-empty TensorList
SwedishLeaf,15,500,625,0.9215999841690063,0.9220117080072676,0.9296,0.9290046622760195,0.8208000063896179,0.8154885871071087,0.9184,0.9177437468536568,0.7999999523162842,0.7984188774021966,0.9056,0.9060635136950608,0.7935999631881714,0.7971813793165226,0.9104,0.9095863696369221,0.7856000065803528,0.7843480494293026,0.8976,0.8970820227651444,279.53173184394836
Symbols,6,25,995,0.8984924554824829,0.8975169606024584,0.8482412060301507,0.8477047835927315,0.8904522657394409,0.8882521768422134,0.8834170854271357,0.8825760173798466,0.8793969750404358,0.8746264104906002,0.8964824120603015,0.8955091379540161,0.8381909728050232,0.8372979844903092,0.8914572864321608,0.8910356515475022,0.8643215894699097,0.8614525248851971,0.8854271356783919,0.8854870028516314,141.80771613121033
SyntheticControl,6,300,300,0.9833333492279053,0.9833309793564391,0.99,0.9899969988995697,0.9700000286102295,0.96997137410799,0.9933333333333333,0.9933333333333333,0.9399999976158142,0.9398920480283323,0.9866666666666667,0.9866613311991462,0.9066666960716248,0.9073234834056015,0.9866666666666667,0.9866653331999866,0.8833333253860474,0.8853541662494031,0.99,0.9899969988995697,157.0626256465912
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Trace,4,100,100,0.85999995470047,0.8537826970111512,1.0,1.0,0.8299999833106995,0.8226541308222894,0.98,0.9798985507246377,0.8299999833106995,0.8188208616780045,0.97,0.9699358467619338,0.8399999737739563,0.8342078960519739,0.97,0.970037296037296,0.8499999642372131,0.8431488706028916,0.95,0.9501938007526242,191.37335109710693
stack expects a non-empty TensorList
TwoPatterns,4,1000,4000,0.8760000467300415,0.8755370990470879,0.867,0.8667553272910461,0.7845000624656677,0.7838552716401377,0.868,0.8655088715890835,0.7772500514984131,0.7769697499801833,0.873,0.8730398434815443,0.7645000219345093,0.7642169932647869,0.87025,0.8702008282396345,0.7800000309944153,0.7794038911912702,0.884,0.883938650161813,247.67068600654602
UMD,3,36,144,0.9305555820465088,0.9317125526802945,0.7777777777777778,0.7733155352148486,0.8472222089767456,0.8494525188073575,0.7361111111111112,0.7380013670079594,0.8611111044883728,0.8622160887815536,0.7430555555555556,0.7438329368226276,0.881944477558136,0.8821532419470564,0.7430555555555556,0.7430357292922961,0.8888888955116272,0.8909093671193754,0.6875,0.6883561799025717,61.02113485336304
UWaveGestureLibraryAll,8,896,3582,0.9614740014076233,0.9613905515355543,0.8752093802345059,0.8746274435218349,0.9371858835220337,0.9371657619103039,0.8821887213847013,0.8809094854343364,0.9268564581871033,0.9274090210533326,0.8838637632607482,0.8841297810076577,0.9168062210083008,0.9169133201449484,0.8883305415968733,0.8876120080610209,0.9176437258720398,0.9175014129857639,0.8696259073143495,0.8682049547580126,762.9573023319244
UWaveGestureLibraryX,8,896,3582,0.771915078163147,0.7666366199484322,0.7506979341150195,0.7387095841420434,0.7138469815254211,0.6795674330038886,0.7345058626465661,0.7238369508150299,0.7049134373664856,0.6991736167570999,0.7227805695142379,0.707915766333467,0.6940256357192993,0.6689327811454828,0.7102177554438861,0.6973845840347582,0.6803461313247681,0.6622596063319599,0.7018425460636516,0.6771831888125004,328.86700987815857
UWaveGestureLibraryY,8,896,3582,0.700725793838501,0.6999380668912347,0.6510329424902289,0.6451346889740436,0.6359575390815735,0.6353386540488362,0.6351200446677834,0.6302457520524035,0.6284198760986328,0.6188125042215313,0.6247906197654941,0.6237647111344791,0.6111111044883728,0.6104304304760508,0.6072026800670016,0.602779417617196,0.6069234609603882,0.5987290769182504,0.6074818537130094,0.5992307760181257,329.70383310317993
UWaveGestureLibraryZ,8,896,3582,0.7132886052131653,0.7083447609087737,0.6761585706309324,0.666724119403498,0.6532663106918335,0.6490802499850482,0.652428810720268,0.6451412533177271,0.6510329246520996,0.6468493200102027,0.6504745951982133,0.6372017042555834,0.6367950439453125,0.6306680831279504,0.6373534338358459,0.6231288315130328,0.6211613416671753,0.6086855701355458,0.6379117811278615,0.6281536039533269,319.6936490535736
stack expects a non-empty TensorList
stack expects a non-empty TensorList
WordSynonyms,25,267,638,0.5736677050590515,0.3820387234603924,0.5266457680250783,0.4823921192861611,0.48432600498199463,0.3053622434482808,0.5203761755485894,0.5010517319182686,0.49529778957366943,0.32473373031060404,0.5297805642633229,0.481740736442515,0.5031347870826721,0.335834099908155,0.5642633228840125,0.5301378640739021,0.4968651831150055,0.3197565096334745,0.5250783699059561,0.49895670447965385,351.10542130470276
Worms,5,181,77,0.5584415793418884,0.45553748870822036,0.6883116883116883,0.6329992992964169,0.4675324559211731,0.3885046113306983,0.6493506493506493,0.6172841193893825,0.4675324559211731,0.4044747238189861,0.6233766233766234,0.5778162578162579,0.5844155550003052,0.4781422842288148,0.6753246753246753,0.6426585836523724,0.5064935088157654,0.47015812776723587,0.7272727272727273,0.6910643822408529,208.00216054916382
stack expects a non-empty TensorList
stack expects a non-empty TensorList
