dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,mean_trust_step_0,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,mean_trust_step_1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,mean_trust_step_2,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,mean_trust_step_3,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,mean_trust_step_4,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,mean_trust_step_5,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,execution_time
GunPointMaleVersusFemale,2,135,316,1.0,1.0,0.990506329113924,0.9905047081711914,0.5,1.0,1.0,0.9873417721518988,0.9873371937630134,0.526,1.0,1.0,0.9746835443037974,0.9746743875260269,0.49549997,1.0,1.0,0.9810126582278481,0.9810179928211615,0.513,1.0,1.0,0.9620253164556962,0.9619947705390745,0.513,0.996835470199585,0.9968262576958229,0.9715189873417721,0.971523275316297,0.48299998,1.0,1.0,0.9746835443037974,0.9746743875260269,507.7345552444458
SemgHandSubjectCh2,5,450,450,0.742222249507904,0.7422004401570964,0.4444444444444444,0.44016645368939655,0.19880001,0.7244444489479065,0.7270856260691844,0.46444444444444444,0.44858452766113727,0.2046,0.6311111450195312,0.6108849759392516,0.4444444444444444,0.4341123254557294,0.21180001,0.3733333349227905,0.31495048658015956,0.47333333333333333,0.4126857418704409,0.20479998,0.5066666603088379,0.46201028737836847,0.4288888888888889,0.4041189648548535,0.201,0.6133333444595337,0.5997834300337769,0.45111111111111113,0.44849630569278887,0.2042,0.5444444417953491,0.5246481236553799,0.4866666666666667,0.47839411161671047,1037.0105521678925
BeetleFly,2,20,20,0.949999988079071,0.949874686716792,0.9,0.898989898989899,0.553,0.949999988079071,0.949874686716792,0.85,0.846547314578005,0.5185,0.949999988079071,0.949874686716792,0.85,0.846547314578005,0.552,0.949999988079071,0.949874686716792,0.85,0.846547314578005,0.49699998,0.9000000357627869,0.898989898989899,0.85,0.846547314578005,0.54649997,0.949999988079071,0.949874686716792,0.9,0.9,0.5225,0.9000000357627869,0.898989898989899,0.9,0.898989898989899,46.598227977752686
GestureMidAirD2,26,208,130,0.5769230723381042,0.5822707094974301,0.5615384615384615,0.5487829038734016,0.053038463,0.5846154093742371,0.5593531468531469,0.6,0.5686836667605898,0.050461538,0.607692301273346,0.5717782217782218,0.5461538461538461,0.5257206971007876,0.047961537,0.5923076868057251,0.5858459916152223,0.5538461538461539,0.518168583553199,0.050423082,0.5692307949066162,0.5545740584202122,0.5538461538461539,0.5208360016052324,0.048269227,0.5538461804389954,0.5465768394501426,0.5230769230769231,0.492027523758293,0.050115388,0.5769230723381042,0.5725891629737784,0.5538461538461539,0.5221673625519779,422.88233971595764
CricketX,12,390,390,0.5410256385803223,0.5582107592158921,0.6564102564102564,0.6467317675428375,0.10333335,0.5461538434028625,0.5492261244940955,0.6487179487179487,0.6390011138649387,0.10050001,0.5564102530479431,0.5531190933734572,0.6512820512820513,0.6480999589243207,0.1015,0.5589743852615356,0.5650589363563064,0.6538461538461539,0.6371113246245579,0.10633334,0.5435897707939148,0.5411649761082027,0.6487179487179487,0.635772679423814,0.09691667,0.5564102530479431,0.5672157571833456,0.6282051282051282,0.6206104769684363,0.10133334,0.5512820482254028,0.5502352946370831,0.6435897435897436,0.6411214261887951,943.9671263694763
ToeSegmentation1,2,40,228,0.6447368264198303,0.6340288924558588,0.9385964912280702,0.9386343362257725,0.548,0.6491228342056274,0.6481481481481481,0.9254385964912281,0.9253737717620428,0.5165,0.6359649300575256,0.6353967978729553,0.9298245614035088,0.9298516123011251,0.56149995,0.6140350699424744,0.6062794348508633,0.9078947368421053,0.9078716283132805,0.5575,0.609649121761322,0.6079522401901118,0.9166666666666666,0.9163610965601537,0.5395,0.6184210777282715,0.6056696419696639,0.8991228070175439,0.8987529063622912,0.521,0.6052631735801697,0.6051416256157636,0.8991228070175439,0.8990351029721757,169.4489245414734
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.8333333333333334,0.825682288725767,0.31675002,0.8666667342185974,0.7949999999999999,0.7,0.6869241433947316,0.289,0.8666667342185974,0.7949999999999999,0.7666666666666667,0.7375438596491227,0.28800002,0.9000000357627869,0.8735087719298245,0.7666666666666667,0.7325925925925925,0.28825,0.9000000357627869,0.8708333333333332,0.7666666666666667,0.7325925925925925,0.27525002,0.9333333969116211,0.9284161490683229,0.7,0.6869241433947316,0.27275002,0.9000000357627869,0.8708333333333332,0.7666666666666667,0.7322710622710622,60.259443521499634
Coffee,2,28,28,1.0,1.0,0.8571428571428571,0.8571428571428571,0.5425,1.0,1.0,0.8571428571428571,0.855654761904762,0.547,1.0,1.0,0.8571428571428571,0.855654761904762,0.548,1.0,1.0,0.8214285714285714,0.8207373271889402,0.5325,1.0,1.0,0.8571428571428571,0.855654761904762,0.53050005,1.0,1.0,0.8928571428571429,0.8907396950875212,0.529,1.0,1.0,0.8571428571428571,0.852559205500382,73.2962167263031
Car,4,60,60,0.8500000238418579,0.8581885856079405,0.5333333333333333,0.49212633686317897,0.27650002,0.8666667342185974,0.8729930669585841,0.55,0.49374062265566393,0.28325,0.8166667222976685,0.8207345276310792,0.55,0.4910427807486631,0.284,0.8333333730697632,0.8416179337231968,0.5333333333333333,0.4782244008714597,0.28625,0.8333333730697632,0.8343650793650794,0.55,0.5205642445965026,0.26950002,0.8166667222976685,0.8230067505929575,0.5666666666666667,0.5199549549549549,0.282,0.8666667342185974,0.8717980295566503,0.5666666666666667,0.5090952741359246,186.1648874282837
MoteStrain,2,20,1252,0.8809903860092163,0.8799419493311623,0.8873801916932907,0.8870170963808958,0.5365,0.8753993511199951,0.8743204843093649,0.8905750798722045,0.8906716100562123,0.546,0.8753993511199951,0.8746624500734139,0.9017571884984026,0.901835562921511,0.556,0.8618210554122925,0.8610544277690997,0.889776357827476,0.889838544833882,0.554,0.8690095543861389,0.8685749398330688,0.8945686900958466,0.8946950197927979,0.52750003,0.8522363901138306,0.8508432488893096,0.8674121405750799,0.8675540903262263,0.537,0.8586261868476868,0.8567575167010869,0.865814696485623,0.8659583564747351,52.80316615104675
UWaveGestureLibraryZ,8,896,3582,0.6962590217590332,0.6839292312840607,0.6742043551088778,0.6554523955690871,0.13424999,0.6870462894439697,0.6737385864681384,0.6756002233389168,0.6589089631357842,0.12775,0.6853712797164917,0.6788773540375441,0.6736460078168621,0.6628449589336767,0.137,0.6811836361885071,0.6698804425147049,0.672250139586823,0.6577661591071837,0.13025,0.6764377355575562,0.6681190260407963,0.6750418760469011,0.6614604049486407,0.13725,0.6836962103843689,0.6716730958799773,0.6769960915689559,0.6657503723931532,0.13374999,0.6850920915603638,0.6773827631003538,0.6823003908431045,0.6716281512879589,2326.2148036956787
MedicalImages,10,381,760,0.7434210777282715,0.6968216987392939,0.7421052631578947,0.7322055306031457,0.107999995,0.7381579279899597,0.6810222327592373,0.7460526315789474,0.7401342925070047,0.106199995,0.736842155456543,0.6763943024968152,0.756578947368421,0.756185519142575,0.1037,0.7500000596046448,0.6926420293981561,0.7578947368421053,0.7431298697496695,0.1117,0.732894778251648,0.6757621458233587,0.7671052631578947,0.7626783079418855,0.109299995,0.7394737005233765,0.6762217881971928,0.7513157894736842,0.7368282606935154,0.1087,0.7355263233184814,0.660716942224864,0.7539473684210526,0.7415883721205887,927.2787044048309
SmallKitchenAppliances,3,375,375,0.5706666707992554,0.5523898050213506,0.744,0.7431545176548857,0.33766666,0.562666654586792,0.5546825514269899,0.7253333333333334,0.7210883054396431,0.33299997,0.5253333449363708,0.4208134281945612,0.7226666666666667,0.7219000963683301,0.31866667,0.5680000185966492,0.5592415292676022,0.7306666666666667,0.7302662393689141,0.334,0.5360000133514404,0.5108044156908025,0.696,0.6836571027694196,0.33766666,0.5386666655540466,0.46235542930968876,0.7146666666666667,0.7161875792336909,0.33933333,0.543999969959259,0.5453781787467219,0.7173333333333334,0.7139324703584189,1053.9282286167145
ECGFiveDays,2,23,861,0.9616724252700806,0.9616623376623377,0.8060394889663183,0.8058839722419187,0.5505,0.9802554845809937,0.9802468835906217,0.8013937282229965,0.8013390642500959,0.559,0.9651567935943604,0.9651273936945791,0.7421602787456446,0.7371022216767078,0.5165,0.9570267200469971,0.957003513195064,0.7711962833914053,0.7690246082340045,0.529,0.9651567935943604,0.9651172212618842,0.8257839721254355,0.8246089479915193,0.541,0.9721254110336304,0.9720937770095073,0.826945412311266,0.8266178882545416,0.55550003,0.9628338813781738,0.9627651523342055,0.775842044134727,0.7757040532905438,134.60124802589417
MiddlePhalanxOutlineAgeGroup,3,400,154,0.6233766078948975,0.5006936702588877,0.6558441558441559,0.5871968621408084,0.33433333,0.6103895902633667,0.5028401118626683,0.6623376623376623,0.5948599020027593,0.33333334,0.5974025726318359,0.37355956168257337,0.6623376623376623,0.5905076666138612,0.33233333,0.6298701167106628,0.4965686274509804,0.6558441558441559,0.5788999394558948,0.334,0.6168830990791321,0.3792750197005516,0.6623376623376623,0.5905076666138612,0.34266666,0.6298701167106628,0.5129705190557118,0.6558441558441559,0.5858431369219208,0.334,0.6298701167106628,0.41583652618135375,0.6558441558441559,0.5924275967059898,574.1645748615265
UWaveGestureLibraryX,8,896,3582,0.7560021877288818,0.7392575459605021,0.7747068676716918,0.766838298772489,0.131625,0.7512562274932861,0.7405157564947195,0.7705192629815746,0.7575726554456091,0.132375,0.7322724461555481,0.7116825086328169,0.7685650474595198,0.7533567006348023,0.13387498,0.7403684854507446,0.7252339986743538,0.7755443886097152,0.760678477608244,0.133,0.750977098941803,0.7377116956659084,0.7627024008933556,0.7490164835833467,0.1285,0.7314349412918091,0.7120065771241597,0.7582356225572306,0.7381102312060932,0.13149999,0.7303182482719421,0.6965917823639238,0.7562814070351759,0.7490792610893509,2350.074588537216
ToeSegmentation2,2,36,130,0.8230769038200378,0.5247178508981084,0.8692307692307693,0.863134464934915,0.53,0.8461538553237915,0.7358797236895571,0.8923076923076924,0.8884097384097384,0.538,0.8153846263885498,0.4491525423728814,0.8846153846153846,0.8736512356421859,0.542,0.8153846263885498,0.4491525423728814,0.8846153846153846,0.8792362925896309,0.542,0.8153846263885498,0.4491525423728814,0.8307692307692308,0.8070970695970696,0.5175,0.8153846263885498,0.4491525423728814,0.8846153846153846,0.8766095247886092,0.5265,0.8307692408561707,0.6876365224989078,0.8615384615384616,0.8373203059304049,97.3216392993927
UWaveGestureLibraryAll,8,896,3582,0.9483528137207031,0.9480916644919537,0.9168062534896706,0.9163926365932349,0.156875,0.9463986158370972,0.9463721101840001,0.911501954215522,0.9110788391733698,0.14587499,0.9433277249336243,0.9432674743063845,0.9137353433835846,0.9135655568756178,0.147,0.946956992149353,0.9467654692254702,0.9137353433835846,0.9132490651943104,0.13325,0.9274148344993591,0.9270681924057379,0.907035175879397,0.9064169697666046,0.127375,0.9302065372467041,0.930223025968214,0.9031267448352875,0.9020701640122301,0.137125,0.9310440421104431,0.9309563870266578,0.9050809603573423,0.9042420399036007,3294.7378289699554
Strawberry,2,613,370,0.978378415107727,0.9763646235906608,0.981081081081081,0.9810649447065257,0.509,0.9810811281204224,0.9794240317775571,0.972972972972973,0.9729263582788129,0.5055,0.9756757020950317,0.973364048664603,0.9756756756756757,0.9756549289083905,0.49650002,0.9756757020950317,0.9734557715761533,0.9648648648648649,0.9650564371718747,0.5105,0.978378415107727,0.9766000505944852,0.9675675675675676,0.9676721750842671,0.509,0.978378415107727,0.9765235874496367,0.9621621621621622,0.962341064468724,0.493,0.9810811281204224,0.9794240317775571,0.9675675675675676,0.9677209124017635,3069.57320189476
