dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,execution_time
stack expects a non-empty TensorList
Haptics,5,155,308,0.48701298236846924,0.47605298886087066,0.4675324675324675,0.4388869200777548,0.48376622796058655,0.4734736591744088,0.4642857142857143,0.4494254554368183,0.4610389471054077,0.45072524571617123,0.4642857142857143,0.4560120893405177,0.48376622796058655,0.46874979275730666,0.4967532467532468,0.4857253566134255,0.48376622796058655,0.4709011115490159,0.4837662337662338,0.47821577421374106,225.88423442840576
stack expects a non-empty TensorList
stack expects a non-empty TensorList
InlineSkate,7,100,550,0.294545441865921,0.28512545346441454,0.2309090909090909,0.19654232918040962,0.2927272617816925,0.2850606587027135,0.37272727272727274,0.37171311243389865,0.28727272152900696,0.2828227109096879,0.34363636363636363,0.31614547144021055,0.307272732257843,0.2911868753994333,0.34545454545454546,0.3361497167895314,0.303636372089386,0.292795484285334,0.3709090909090909,0.3379725599750897,304.93516206741333
InsectEPGRegularTrain,3,62,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,69.7450602054596
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,24.729411840438843
InsectWingbeatSound,11,220,1980,0.6186869144439697,0.6158500875410134,0.4984848484848485,0.49052237183647496,0.6141414642333984,0.6110953609739044,0.5257575757575758,0.5269792767951844,0.6252525448799133,0.6242125530899572,0.5025252525252525,0.49069811306959144,0.620707094669342,0.6199792506947884,0.49292929292929294,0.4928581293038451,0.610101044178009,0.6074021491304787,0.4808080808080808,0.4710208142253542,214.1713626384735
stack expects a non-empty TensorList
LargeKitchenAppliances,3,375,375,0.4906666576862335,0.4745852335737244,0.8026666666666666,0.8031930464545476,0.4880000054836273,0.48320396000934557,0.784,0.7811493234484282,0.4586666524410248,0.4300231920725279,0.824,0.8235901406633114,0.42933332920074463,0.40555389293459987,0.8266666666666667,0.8251892779366276,0.4506666660308838,0.4461550687303853,0.8053333333333333,0.8030982065817454,273.01004910469055
stack expects a non-empty TensorList
Lightning7,7,70,73,0.7534246444702148,0.7388389805683039,0.6986301369863014,0.6776992037146891,0.7260273694992065,0.692377973580981,0.7123287671232876,0.7062519311978576,0.7123287916183472,0.7034377387318563,0.6712328767123288,0.6534896026772421,0.7397260069847107,0.7271928196297944,0.6986301369863014,0.6707281123106645,0.698630154132843,0.6864528954754519,0.7123287671232876,0.7057976532803987,125.25351190567017
Mallat,8,55,2345,0.8869935870170593,0.8854392479374873,0.9270788912579957,0.9264396393291785,0.8703624606132507,0.870558994012876,0.9347547974413646,0.934590721981741,0.8869935870170593,0.8863924427454684,0.9428571428571428,0.9434821689341396,0.9125799536705017,0.9121854718370708,0.9424307036247335,0.9423797246969007,0.8597014546394348,0.8590148086750748,0.9667377398720682,0.9668015401908557,450.28774523735046
Meat,3,60,60,1.0,1.0,0.8833333333333333,0.8828747133625183,1.0,1.0,0.9166666666666666,0.9173767752715121,0.98333340883255,0.9833229101521784,0.9,0.9005765347228762,1.0,1.0,0.9333333333333333,0.9336756525459992,0.9666666984558105,0.9665831244778612,0.9666666666666667,0.9666666666666667,115.83908152580261
MedicalImages,10,381,760,0.690789520740509,0.5745929456602391,0.7421052631578947,0.7288488202057507,0.6986842155456543,0.6479118925743411,0.7328947368421053,0.7285494215303016,0.6815789937973022,0.5518607653106311,0.7328947368421053,0.7177777702713317,0.6842105388641357,0.5898821105989109,0.743421052631579,0.7300383979582038,0.6697368621826172,0.5868092015542663,0.7236842105263158,0.7063629006311027,274.62619709968567
MiddlePhalanxOutlineAgeGroup,3,400,154,0.5909090638160706,0.42147796230375834,0.6428571428571429,0.5870758419954779,0.5909090638160706,0.4433179818008168,0.6558441558441559,0.5984046610177393,0.5584415793418884,0.43859331097616244,0.6623376623376623,0.6201384616237369,0.5974025726318359,0.4941933072136327,0.6428571428571429,0.5917991687422188,0.5909090638160706,0.4903983385113378,0.6233766233766234,0.5845836648252525,115.5282781124115
stack expects a non-empty TensorList
MiddlePhalanxTW,6,399,154,0.6038960814476013,0.41432895739899217,0.6233766233766234,0.5655874542360645,0.5844155550003052,0.4671339344184788,0.6038961038961039,0.5838275733126231,0.5714285969734192,0.3854228391979316,0.6038961038961039,0.5757426091712872,0.5584415793418884,0.2522801583204268,0.5584415584415584,0.4296500841351339,0.5454545617103577,0.3988591994239585,0.6103896103896104,0.5818977440110878,125.52710270881653
MixedShapesRegularTrain,5,500,2425,0.9167010188102722,0.9150033802225801,0.9323711340206186,0.9323622646213211,0.8849484324455261,0.8892431888781539,0.8960824742268041,0.8968403427923284,0.8577319383621216,0.8635014554338035,0.900618556701031,0.9005397109541725,0.853608250617981,0.8585944988632216,0.914639175257732,0.914527588512851,0.8437113165855408,0.8461053109025534,0.9068041237113402,0.906798926103449,565.9500923156738
MixedShapesSmallTrain,5,100,2425,0.8610309362411499,0.8631016883066934,0.8804123711340206,0.8805210422910817,0.8288659453392029,0.8286757289505389,0.8461855670103092,0.8441801499983119,0.8028866052627563,0.8004173724662043,0.8606185567010309,0.860562317742031,0.7637113332748413,0.7564445443999045,0.8548453608247423,0.853829799945629,0.7847422361373901,0.7851007741886462,0.8597938144329897,0.8595355671429403,388.1409375667572
stack expects a non-empty TensorList
NonInvasiveFetalECGThorax1,42,1800,1965,0.8865140080451965,0.8851692652486752,0.862086513994911,0.8615454098715888,0.8376590609550476,0.8353037815860014,0.761323155216285,0.7525189403702445,0.7882951498031616,0.784952758398784,0.7857506361323155,0.7778867839885477,0.7944020628929138,0.789928897078256,0.7867684478371502,0.778022464974239,0.7847328186035156,0.7795141826757337,0.756234096692112,0.7393637618081853,1322.4717872142792
NonInvasiveFetalECGThorax2,42,1800,1965,0.9150127172470093,0.911887686237277,0.860559796437659,0.8597949614699406,0.8646310567855835,0.8572454239584547,0.8040712468193384,0.798454959826907,0.8234096765518188,0.8196875984707613,0.833587786259542,0.8264610498170893,0.8692111968994141,0.8632888659969369,0.7938931297709924,0.7859959452699952,0.8722646236419678,0.8672766344297538,0.8030534351145038,0.7952642664223698,1432.9249873161316
OSULeaf,6,200,242,0.5619834661483765,0.5630382919283782,0.7975206611570248,0.7880098912206662,0.5413222908973694,0.5258216711104308,0.7355371900826446,0.725460513813895,0.5743801593780518,0.5093560030395138,0.7355371900826446,0.7220836795935609,0.5702478885650635,0.5116598893895951,0.6900826446280992,0.6594937451723716,0.5371900796890259,0.4710358554840333,0.6694214876033058,0.648562452216981,212.01323580741882
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.8333333333333334,0.825682288725767,0.9333333969116211,0.9302944862155388,0.9333333333333333,0.9326200877688291,0.9000000357627869,0.8735087719298245,0.9,0.8912812333864966,0.9333333969116211,0.9302944862155388,0.9,0.8912812333864966,0.9333333969116211,0.920416984490211,0.9333333333333333,0.9326200877688291,49.70544648170471
stack expects a non-empty TensorList
Plane,7,105,105,0.9904762506484985,0.9907834101382489,1.0,1.0,1.0,1.0,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907448872966115,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,117.43439841270447
stack expects a non-empty TensorList
ProximalPhalanxOutlineAgeGroup,3,400,205,0.8536585569381714,0.5933447305254796,0.8731707317073171,0.8723676517633562,0.8731707334518433,0.7700115550690262,0.8536585365853658,0.8425062843722942,0.8536585569381714,0.7534128412841284,0.8536585365853658,0.8370429777798746,0.8682926893234253,0.8010650445721699,0.8682926829268293,0.8625912597923794,0.8682926893234253,0.7775176224042676,0.8585365853658536,0.8498107494013855,140.57677268981934
stack expects a non-empty TensorList
ProximalPhalanxTW,6,400,205,0.8292682766914368,0.5666019855460849,0.8292682926829268,0.7874587469237351,0.795121967792511,0.41013200073602757,0.8439024390243902,0.8081447008276278,0.795121967792511,0.47084667696369825,0.8146341463414634,0.7776163376300788,0.785365879535675,0.46789795079475915,0.8341463414634146,0.8112681821999443,0.7560975551605225,0.5071193969532577,0.824390243902439,0.7942761399289378,117.59784078598022
RefrigerationDevices,3,375,375,0.4000000059604645,0.3993166436690978,0.5786666666666667,0.5771548245247836,0.37066665291786194,0.354845513963161,0.5813333333333334,0.5618565165340064,0.3813333213329315,0.3795010374945713,0.5893333333333334,0.5588638322515384,0.3813333213329315,0.37263354626398315,0.576,0.5460527525043655,0.3840000033378601,0.37626027093049075,0.5706666666666667,0.5563429006571761,130.5561239719391
Rock,4,20,50,0.7999999523162842,0.7630594043637522,0.4,0.41756862745098033,0.6800000071525574,0.6357302118171684,0.6,0.5652365728900256,0.699999988079071,0.6394230769230769,0.5,0.36451612903225805,0.5799999833106995,0.47017884076707606,0.62,0.6024692049272117,0.6800000071525574,0.6851242690058479,0.5,0.48844897389362,66.67040371894836
ScreenType,3,375,375,0.46933332085609436,0.45471202884138817,0.5173333333333333,0.5148356837156637,0.47999998927116394,0.46215869914160096,0.504,0.49781998478633677,0.4560000002384186,0.38301965823381595,0.5066666666666667,0.5038413186809346,0.4479999840259552,0.42824916428650894,0.5093333333333333,0.5064447146497012,0.47466665506362915,0.4400049136554364,0.4826666666666667,0.4422127308830692,163.84100008010864
stack expects a non-empty TensorList
SemgHandMovementCh2,6,450,450,0.5755555629730225,0.5517193150052103,0.44,0.43865263436555463,0.448888897895813,0.415561210856859,0.35333333333333333,0.3106851647025229,0.47333335876464844,0.44622825513661574,0.4177777777777778,0.38554069853409906,0.47111111879348755,0.4403613302502231,0.38222222222222224,0.3411763115445885,0.47111111879348755,0.44677535154016645,0.3711111111111111,0.33927329868047557,313.61287117004395
SemgHandSubjectCh2,5,450,450,0.7977777719497681,0.7990447301282706,0.48444444444444446,0.46036247319922624,0.7155555486679077,0.7199289824677486,0.48444444444444446,0.47635555451129724,0.6377778053283691,0.6292388525685659,0.46444444444444444,0.4495023967763443,0.7133333683013916,0.7101023780369674,0.45111111111111113,0.4342860141868797,0.7222222685813904,0.7269878580928009,0.4577777777777778,0.44410920324453035,395.99742126464844
stack expects a non-empty TensorList
ShapesAll,60,600,600,0.6683333516120911,0.6696022646580808,0.6883333333333334,0.6742128564278986,0.5383333563804626,0.5292868060601499,0.6833333333333333,0.6526125485705961,0.5616666674613953,0.5410941028844002,0.6766666666666666,0.6438829965152683,0.5149999856948853,0.4995216836639976,0.695,0.6759221933625793,0.503333330154419,0.49183546549682433,0.67,0.6403755258939671,524.8675255775452
SmallKitchenAppliances,3,375,375,0.562666654586792,0.5584851275263062,0.7146666666666667,0.7173649747624792,0.5306666493415833,0.46439632492264077,0.7066666666666667,0.7042194364001798,0.5573333501815796,0.5247135808399381,0.7173333333333334,0.7162756078194431,0.5680000185966492,0.537904412246367,0.728,0.725725496967327,0.5733333230018616,0.5503338142831873,0.7386666666666667,0.7394286559558526,198.87194919586182
SmoothSubspace,3,150,150,0.9333333373069763,0.9330694405472936,1.0,1.0,0.9000000357627869,0.8995756718528995,0.9866666666666667,0.9866659999333266,0.9066666960716248,0.9072813330739805,1.0,1.0,0.893333375453949,0.89429012345679,0.9933333333333333,0.9933326665999933,0.8866667151451111,0.8869335318711186,0.9933333333333333,0.9933326665999933,111.13672637939453
stack expects a non-empty TensorList
stack expects a non-empty TensorList
StarLightCurves,3,1000,8236,0.9454832077026367,0.9227408410975767,0.9558037882467217,0.9550426452893237,0.9194997549057007,0.887933600684788,0.9431762991743565,0.9421509266623957,0.9055366516113281,0.8684673070385746,0.9333414278776105,0.9309403043562889,0.8963088393211365,0.8568247707435724,0.9279990286546868,0.9276455878925522,0.8909664750099182,0.8464648011029254,0.9322486644001943,0.9307150092037226,1221.1663255691528
stack expects a non-empty TensorList
SwedishLeaf,15,500,625,0.8815999627113342,0.8839237609134949,0.9408,0.940474386686716,0.8175999522209167,0.8165992431404624,0.912,0.9121336862735133,0.7999999523162842,0.7961488009459858,0.9008,0.9009270016162217,0.7807999849319458,0.7726697309416095,0.8944,0.8924990420425857,0.7487999796867371,0.7422773283361762,0.8896,0.8877783479165456,279.14463925361633
Symbols,6,25,995,0.8984924554824829,0.8960158100623209,0.8733668341708543,0.8727961355967003,0.9045225977897644,0.9024255129778802,0.8462311557788945,0.8448122983363582,0.8874371647834778,0.8858296051690276,0.8723618090452261,0.8716351219664414,0.8623115420341492,0.8628321303182748,0.8944723618090452,0.8939016551986471,0.8462311625480652,0.8409211545607086,0.893467336683417,0.8939529477035351,150.58611392974854
SyntheticControl,6,300,300,0.9766666889190674,0.9766289954325565,0.99,0.9899996666333299,0.9533333778381348,0.9531079346194522,0.99,0.9899979793897759,0.9333333373069763,0.9330467833045152,0.99,0.9899979793897759,0.9166666865348816,0.9172125718520568,0.9833333333333333,0.9832623050220187,0.9433333277702332,0.943116081771913,0.98,0.9799205690428583,124.43118834495544
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Trace,4,100,100,0.8399999737739563,0.8320678053830228,1.0,1.0,0.8299999833106995,0.8201537078557727,0.98,0.98,0.7999999523162842,0.7724091583240638,0.97,0.9700429645542428,0.8199999928474426,0.8041053721259671,0.97,0.9700641711229946,0.8899999856948853,0.8823612450767623,0.95,0.9501230103230104,180.10442209243774
stack expects a non-empty TensorList
TwoPatterns,4,1000,4000,0.7777500152587891,0.7815399254453245,0.8755,0.8751532285890942,0.7625000476837158,0.7607586408042872,0.87225,0.8723447311730146,0.7737500071525574,0.7760965639172953,0.87125,0.8708750545706457,0.7282500267028809,0.7315192436979484,0.87,0.8691278945920944,0.7397500276565552,0.7444459219019645,0.87125,0.8709639721193771,227.6259765625
UMD,3,36,144,0.9027777910232544,0.9044035674470458,0.7708333333333334,0.7651368239603534,0.875,0.8726215740690355,0.7083333333333334,0.7066022356776898,0.8472222089767456,0.8479771621046397,0.7222222222222222,0.7180988793138326,0.819444477558136,0.8195825338682482,0.7361111111111112,0.7363733957936857,0.8541666865348816,0.8548085266930768,0.7013888888888888,0.6982617213936512,59.37192249298096
UWaveGestureLibraryAll,8,896,3582,0.9475153088569641,0.9478426072357723,0.9059184812953657,0.904857086877855,0.9265772700309753,0.9267000737784075,0.8883305415968733,0.8863486179759713,0.9268564581871033,0.9266563211261604,0.8581797878280291,0.8555724332447986,0.9243438839912415,0.9242176528409036,0.8492462311557789,0.8485209581954781,0.9145728349685669,0.9151247327962242,0.8579006141820212,0.855126985619657,809.0457284450531
UWaveGestureLibraryX,8,896,3582,0.7615856528282166,0.7545288512187986,0.7540480178671134,0.7433019459590593,0.7144052982330322,0.703527822284885,0.7289223897264099,0.7125109928752906,0.6973757147789001,0.6855706469885167,0.7194304857621441,0.7059493298481629,0.6948632001876831,0.6877526709634099,0.7065884980457845,0.6953795344130945,0.6700167059898376,0.6425967867379968,0.692071468453378,0.6802655667177502,330.37010192871094
UWaveGestureLibraryY,8,896,3582,0.6862087845802307,0.683912323534464,0.6487995533221664,0.6459935003648057,0.6535454988479614,0.6484046395731562,0.6314907872696818,0.6222561721210457,0.6379117369651794,0.6349923554776138,0.631211613623674,0.6259874663766243,0.6292573809623718,0.6290744199133239,0.6225572305974316,0.6129822309294242,0.6197654604911804,0.6097053764290215,0.6231155778894473,0.6101219469839305,357.3170635700226
UWaveGestureLibraryZ,8,896,3582,0.6965382099151611,0.6877268273428093,0.6680625348967058,0.6494045634918632,0.6689000129699707,0.6591342432566156,0.6563372417643775,0.6391478857593867,0.6487995386123657,0.6305832690544879,0.6501954215522054,0.6353222026746084,0.6474036574363708,0.6314045042837987,0.6440536013400335,0.6289739474372357,0.6401451230049133,0.6263601874841995,0.6401451702959241,0.6263469440392253,326.4447994232178
stack expects a non-empty TensorList
stack expects a non-empty TensorList
WordSynonyms,25,267,638,0.5470219254493713,0.36336906639983935,0.5344827586206896,0.48519592556049673,0.48746079206466675,0.3176432277446035,0.5470219435736677,0.5053994838567132,0.4811912178993225,0.32782034188176773,0.5329153605015674,0.48592870789730847,0.48746079206466675,0.33309086200633525,0.5407523510971787,0.5111281056243921,0.4937303960323334,0.3227455516365842,0.5376175548589341,0.4999761426050249,348.58200311660767
Worms,5,181,77,0.5454545617103577,0.43887955182072824,0.6623376623376623,0.6221189336978811,0.4675324559211731,0.36348222669349434,0.6623376623376623,0.6234977144068053,0.5064935088157654,0.45260970401344053,0.6883116883116883,0.6662435309051851,0.4935064911842346,0.4222735893788525,0.6493506493506493,0.6363637630584766,0.48051947355270386,0.43536970239486106,0.7142857142857143,0.6832432973189277,202.43888688087463
stack expects a non-empty TensorList
stack expects a non-empty TensorList
