dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,execution_time
ECG5000,5,500,4500,0.9393333196640015,0.475041048292754,0.9408888888888889,0.9272050968514692,0.9388889074325562,0.6080267042260977,0.9382222222222222,0.9257761643309645,0.9317777752876282,0.5720398150654946,0.9328888888888889,0.9205148492671534,0.932888925075531,0.6007752718272482,0.9297777777777778,0.9111298753304988,0.9286666512489319,0.4393232799245994,0.9291111111111111,0.9081005574997117,199.1769576072693
stack expects a non-empty TensorList
EOGHorizontalSignal,12,362,362,0.45303869247436523,0.45603321610155173,0.505524861878453,0.47281309744091415,0.4917127192020416,0.47712686005494526,0.5248618784530387,0.5032163791123869,0.430939257144928,0.42345503737948514,0.5138121546961326,0.47638529741493796,0.44475141167640686,0.4283336954106882,0.494475138121547,0.46654871523297387,0.4419889748096466,0.4163082059746975,0.4585635359116022,0.43231126313437923,366.4032452106476
All augmented samples were dropped. No data to return.
stack expects a non-empty TensorList
ElectricDevices,7,8926,7711,0.5663338303565979,0.43222501920679235,0.70418882116457,0.694738067011668,0.5525872111320496,0.4291470541544399,0.6874594734794449,0.6764871019388088,0.5400077700614929,0.4537722823146117,0.7027622876410323,0.6841439516350436,0.5349500775337219,0.44189157417077923,0.6929062378420439,0.6792747938179636,0.5519387722015381,0.4481345569528935,0.6766956296200234,0.6579391021734644,698.8268103599548
EthanolLevel,4,504,500,0.7920000553131104,0.7912622451906601,0.404,0.3931239229637752,0.7700000405311584,0.7722220923294333,0.464,0.44997130022218224,0.7940000295639038,0.7943568383790165,0.472,0.4663257033534926,0.7360000610351562,0.7378582810786201,0.476,0.4212710825304281,0.7400000095367432,0.7426488575873377,0.47,0.4287856430723076,656.5632660388947
FaceAll,14,560,1690,0.6721893548965454,0.6947240906536706,0.9248520710059172,0.926145939562689,0.6615384817123413,0.6531114080421504,0.8887573964497042,0.8912120992600628,0.642011821269989,0.6476716654408958,0.8621301775147929,0.8637850257107649,0.6662721633911133,0.65979311747692,0.8852071005917159,0.886980858486136,0.6514793038368225,0.6506841686321471,0.8568047337278106,0.8594308267527129,215.2168164253235
FaceFour,4,24,88,0.8977273106575012,0.8980311265555851,0.7272727272727273,0.706918854099298,0.886363685131073,0.8902030578117535,0.7840909090909091,0.7843981775799957,0.8977273106575012,0.9041721132897603,0.7840909090909091,0.7826906498828404,0.8977273106575012,0.906056000036848,0.7954545454545454,0.795615990774553,0.8977273106575012,0.9008928571428572,0.7727272727272727,0.7715661223566361,62.91248393058777
FacesUCR,14,200,2050,0.6824390292167664,0.6352707964333911,0.8634146341463415,0.8618067853078705,0.7170731425285339,0.6699339015012346,0.8570731707317073,0.8533125365200502,0.6921951174736023,0.6662204254999111,0.8346341463414634,0.8356193830979368,0.7068292498588562,0.6761718896043526,0.8146341463414634,0.8122411661575264,0.6746341586112976,0.6405156395802224,0.8058536585365854,0.8082455747144381,290.3448443412781
Fish,7,175,175,0.8857142925262451,0.890108864369593,0.6971428571428572,0.6922626608538153,0.8857142925262451,0.8912370327348224,0.68,0.6789479191241903,0.8799999952316284,0.884142860654574,0.7371428571428571,0.7312466029822341,0.8571428656578064,0.8631622958296125,0.7428571428571429,0.7452168472399595,0.868571400642395,0.8687673493113717,0.7485714285714286,0.7412159406341462,234.000648021698
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Haptics,5,155,308,0.49025973677635193,0.4739556488350091,0.4967532467532468,0.4765930105895904,0.4935064911842346,0.44687807054956236,0.487012987012987,0.46871174408886024,0.4675324559211731,0.46462560165086214,0.4642857142857143,0.4584909240873243,0.47727271914482117,0.4633688004025685,0.45454545454545453,0.4452718499810222,0.4642857015132904,0.4435793666158908,0.4707792207792208,0.4527359035904052,179.77086687088013
stack expects a non-empty TensorList
stack expects a non-empty TensorList
InlineSkate,7,100,550,0.31272727251052856,0.3102878406950001,0.39454545454545453,0.3804191693988454,0.2963636517524719,0.2800053204567842,0.3563636363636364,0.3420451951821602,0.28727272152900696,0.28867353362755716,0.3472727272727273,0.3201343834754162,0.31090909242630005,0.3059290700932535,0.3472727272727273,0.32995966623665546,0.2963636517524719,0.2969708149925961,0.3654545454545455,0.3510876601731353,263.0905478000641
InsectEPGRegularTrain,3,62,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,70.64821863174438
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,26.56743311882019
InsectWingbeatSound,11,220,1980,0.6030303239822388,0.5880422340993464,0.5005050505050505,0.49412680861473113,0.6060606241226196,0.6024019077557292,0.49747474747474746,0.49032356018612977,0.596969723701477,0.5960510661439055,0.5005050505050505,0.48514824845061744,0.6050505042076111,0.5972044368556267,0.4676767676767677,0.4537498294894798,0.6025252938270569,0.5919946182816267,0.4717171717171717,0.45785373144167096,204.85409379005432
stack expects a non-empty TensorList
LargeKitchenAppliances,3,375,375,0.4266666769981384,0.35427312514599035,0.8453333333333334,0.843984970477724,0.42933332920074463,0.4082723374523161,0.7893333333333333,0.7857903503979258,0.43199998140335083,0.41344090316052934,0.8373333333333334,0.8351696038866147,0.4373333156108856,0.4108828330139806,0.84,0.8379515501234304,0.4346666634082794,0.40465020280465996,0.816,0.8105380116412615,297.7379231452942
stack expects a non-empty TensorList
Lightning7,7,70,73,0.7123287916183472,0.7032825507825508,0.7671232876712328,0.7639076616726221,0.7260273694992065,0.7270369686336072,0.7534246575342466,0.7424415586816452,0.6849315166473389,0.6741658201742234,0.7397260273972602,0.728353953810836,0.6575342416763306,0.6257631257631256,0.684931506849315,0.6714281576976703,0.7123287916183472,0.6896278324849753,0.6575342465753424,0.6422561980270848,101.66532135009766
Mallat,8,55,2345,0.8921108245849609,0.8928199758963103,0.9381663113006397,0.9379186595238244,0.8848613500595093,0.8845443907302196,0.9449893390191898,0.9452863443255218,0.8899786472320557,0.8893708323310245,0.9334754797441365,0.9335604411085787,0.8759061694145203,0.8738521372484312,0.9539445628997868,0.954223648148824,0.8533048629760742,0.8484222659469028,0.9437100213219616,0.943819612406272,404.36829113960266
Meat,3,60,60,1.0,1.0,0.9,0.8995413800291849,1.0,1.0,0.9333333333333333,0.9337294142172191,1.0,1.0,0.9,0.8998716302952503,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.95,0.9497171590194847,100.75393009185791
MedicalImages,10,381,760,0.5592105388641357,0.13784486494294382,0.7473684210526316,0.733191510491213,0.6921052932739258,0.582598082257526,0.7315789473684211,0.7143427506680391,0.6565789580345154,0.54220471362444,0.7157894736842105,0.7016669415122978,0.6513158082962036,0.5353488226540025,0.725,0.7140117745687725,0.6565789580345154,0.5523258809290778,0.7131578947368421,0.7003556428487874,239.78419494628906
MiddlePhalanxOutlineAgeGroup,3,400,154,0.6038960814476013,0.37645811240721105,0.6363636363636364,0.5969095839225709,0.6298701167106628,0.5222222222222223,0.6558441558441559,0.6029550789824762,0.6168830990791321,0.5040034491254003,0.6493506493506493,0.6154315530830142,0.6168830990791321,0.5259590185922701,0.6428571428571429,0.603457284956114,0.5844155550003052,0.47519379844961246,0.6428571428571429,0.600207218314165,111.80440998077393
stack expects a non-empty TensorList
MiddlePhalanxTW,6,399,154,0.5909090638160706,0.41779310267682357,0.5974025974025974,0.5610621034342439,0.5844155550003052,0.3470262152432695,0.5714285714285714,0.5463037227043569,0.5584415793418884,0.25802879291251385,0.6168831168831169,0.5951519954365403,0.5974025726318359,0.4759313017483932,0.6103896103896104,0.5955366444753951,0.5779221057891846,0.46242334999334417,0.5974025974025974,0.5710862780630223,147.7058482170105
MixedShapesRegularTrain,5,500,2425,0.9022680521011353,0.9038606392900583,0.934020618556701,0.9339558661314709,0.8878350257873535,0.8917858023864245,0.9167010309278351,0.9165464612939042,0.8569071888923645,0.8499420638548919,0.8977319587628866,0.8976342347236548,0.8441237211227417,0.8371794340124902,0.9134020618556701,0.9127212186225917,0.8131958842277527,0.8149266879852058,0.8725773195876289,0.8688640006109379,452.8278465270996
MixedShapesSmallTrain,5,100,2425,0.8243298530578613,0.8234738246270462,0.8511340206185567,0.8510273667140967,0.8107216358184814,0.8087916460181551,0.8750515463917525,0.8755591125087882,0.7888659834861755,0.7780096492468539,0.8663917525773196,0.8660043244640053,0.7929896712303162,0.7883323383535177,0.8742268041237113,0.8741157196041249,0.7929896712303162,0.7827413100484577,0.859381443298969,0.8613451590291954,405.95558500289917
stack expects a non-empty TensorList
NonInvasiveFetalECGThorax1,42,1800,1965,0.6183205842971802,0.5884804650393344,0.8473282442748091,0.8471083523961688,0.8590331077575684,0.8554482137826779,0.8310432569974555,0.8303951063181533,0.8005089163780212,0.7946560846714336,0.8381679389312977,0.8357768792580034,0.7623409628868103,0.7513431816254217,0.7913486005089059,0.7828955528251296,0.7491093873977661,0.7436793513283831,0.7689567430025446,0.7580555837971508,1379.9871368408203
NonInvasiveFetalECGThorax2,42,1800,1965,0.8712468147277832,0.8669993536009782,0.8651399491094147,0.8642444982048936,0.8646310567855835,0.859595562585814,0.8590330788804071,0.8567049743087637,0.7272264361381531,0.7149365310659197,0.7374045801526717,0.7195294790594419,0.8407124876976013,0.8356899296191008,0.7877862595419848,0.7788516050986493,0.8229007720947266,0.8191633563690811,0.7933842239185751,0.7841298952088519,1285.3154621124268
OSULeaf,6,200,242,0.5454545021057129,0.5332820659734283,0.78099173553719,0.7745466198798087,0.5578511953353882,0.5538803981697625,0.743801652892562,0.7398162858152959,0.5413222908973694,0.5486583041622707,0.7024793388429752,0.6985009134912603,0.5041322112083435,0.5043918127509459,0.6859504132231405,0.6862718598939512,0.5041322112083435,0.49725924869376864,0.6859504132231405,0.6820452632254865,289.3556799888611
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.8,0.8,0.9333333969116211,0.9302944862155388,0.8666666666666667,0.8615238095238096,0.9666666984558105,0.9759725400457666,0.9,0.8984962406015037,0.9666666984558105,0.961352657004831,0.8666666666666667,0.8584327485380118,0.9666666984558105,0.9759725400457666,0.9,0.8990253411306043,53.08480978012085
stack expects a non-empty TensorList
Plane,7,105,105,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907448872966115,1.0,1.0,1.0,1.0,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,108.12573742866516
stack expects a non-empty TensorList
ProximalPhalanxOutlineAgeGroup,3,400,205,0.8585366010665894,0.5962538662243188,0.8731707317073171,0.8675481409245671,0.8926829099655151,0.819868238557559,0.8585365853658536,0.8561815136983593,0.8975609540939331,0.8312784689172766,0.8585365853658536,0.8533554435074325,0.8829268217086792,0.827556179775281,0.8682926829268293,0.8633352689075123,0.8682926893234253,0.7911886671676269,0.8682926829268293,0.8638579771119578,147.27578592300415
stack expects a non-empty TensorList
ProximalPhalanxTW,6,400,205,0.8195121884346008,0.42855953663582574,0.824390243902439,0.7843878772568952,0.8146341443061829,0.42600456015090166,0.8292682926829268,0.7911400687615749,0.790243923664093,0.4807352233822822,0.8341463414634146,0.8148969102418482,0.7804877758026123,0.5098497560106213,0.8292682926829268,0.8014015498763686,0.795121967792511,0.44223320539110006,0.8195121951219512,0.7926120830420764,114.0922269821167
RefrigerationDevices,3,375,375,0.3946666717529297,0.3936844987939878,0.5813333333333334,0.5629088825815804,0.3733333349227905,0.36710723261707523,0.552,0.53960965249937,0.3866666555404663,0.3830810391130463,0.576,0.5527551189472054,0.40533334016799927,0.400056546904451,0.5573333333333333,0.5067571832113361,0.3786666691303253,0.37239067710920915,0.5733333333333334,0.5650023167196783,129.73243522644043
Rock,4,20,50,0.699999988079071,0.6598214285714286,0.42,0.3715942028985508,0.7199999690055847,0.6995798319327732,0.42,0.3772,0.6200000047683716,0.5308006535947712,0.48,0.3677987421383648,0.6399999856948853,0.5484249084249084,0.4,0.3475524475524475,0.6800000071525574,0.6064932126696833,0.42,0.24845070422535212,36.36413240432739
ScreenType,3,375,375,0.4560000002384186,0.3633241758241758,0.5226666666666666,0.5226789617486339,0.4479999840259552,0.3832903170301544,0.49333333333333335,0.45600450112333624,0.4479999840259552,0.4469284814316527,0.4826666666666667,0.47629602570799684,0.4399999976158142,0.4320260284777284,0.4826666666666667,0.47964598114240276,0.42399999499320984,0.3391955136795663,0.464,0.40847354018716125,155.88943123817444
stack expects a non-empty TensorList
SemgHandMovementCh2,6,450,450,0.4333333373069763,0.4245929409907241,0.4022222222222222,0.3954240980949853,0.4377777874469757,0.4009568098050009,0.4022222222222222,0.3946988674611426,0.42222222685813904,0.3798388750910311,0.40444444444444444,0.40053836753599437,0.4333333373069763,0.3900030512631398,0.38,0.32491520139313934,0.47111111879348755,0.4577116300924535,0.3622222222222222,0.2992565272990826,277.936607837677
SemgHandSubjectCh2,5,450,450,0.695555567741394,0.7006943683664592,0.4822222222222222,0.4668606821454948,0.6777777671813965,0.6817261291573208,0.4666666666666667,0.444952968555624,0.5688889026641846,0.5709563105654007,0.4444444444444444,0.42354985452746824,0.7355555891990662,0.7359900388567792,0.4444444444444444,0.42395736882662366,0.7222222685813904,0.7227787099689806,0.43333333333333335,0.41579522423685955,303.4150638580322
stack expects a non-empty TensorList
ShapesAll,60,600,600,0.5283333659172058,0.5093802807971606,0.7333333333333333,0.71988209908161,0.5266667008399963,0.5138203116833429,0.6983333333333334,0.6757867244231222,0.503333330154419,0.4782430006829162,0.6466666666666666,0.607000437811774,0.518333375453949,0.5014610313475859,0.6883333333333334,0.671404427372099,0.4750000238418579,0.4520292701524473,0.6466666666666666,0.6173619722498862,534.1749329566956
SmallKitchenAppliances,3,375,375,0.5519999861717224,0.532591218305504,0.72,0.721643495566333,0.5493333339691162,0.48547837622765,0.6853333333333333,0.6869565012676412,0.5866666436195374,0.57783731722266,0.72,0.7192148603851292,0.5733333230018616,0.556274576711839,0.744,0.7449037896190555,0.5786666870117188,0.5635725872561826,0.744,0.7409350605534447,212.65276861190796
SmoothSubspace,3,150,150,0.9266666769981384,0.9257856273491075,1.0,1.0,0.9000000357627869,0.8998319327731092,0.9733333333333334,0.9733226623982927,0.9133333563804626,0.9138345004906797,0.98,0.9799819837854068,0.893333375453949,0.8937273727372738,0.98,0.979854443904063,0.8799999952316284,0.877943749431123,0.96,0.9601313464679802,123.17618727684021
stack expects a non-empty TensorList
stack expects a non-empty TensorList
StarLightCurves,3,1000,8236,0.9448761343955994,0.9221044026267107,0.9514327343370568,0.951454763640484,0.9244778752326965,0.8948548352046733,0.9537396794560467,0.9537178757196076,0.9151287078857422,0.875319208648509,0.9522826614861584,0.9517381907469522,0.9122146368026733,0.875333227753197,0.9310344827586207,0.9308546353970908,0.9034725427627563,0.8652896122679783,0.9422049538610976,0.9417521576273631,1558.3070998191833
stack expects a non-empty TensorList
SwedishLeaf,15,500,625,0.8399999737739563,0.8398301721777243,0.9328,0.9325385769746748,0.7999999523162842,0.7983714029933201,0.8976,0.8965667467715406,0.7599999904632568,0.7535125473326346,0.888,0.8851790923670624,0.7375999689102173,0.7328961272461457,0.8784,0.8782402493073469,0.7471999526023865,0.7409986940378942,0.8992,0.8971107824490271,268.643399477005
Symbols,6,25,995,0.8904522657394409,0.888009433083957,0.8512562814070351,0.8504962477265776,0.8864321708679199,0.8851642329782008,0.7939698492462312,0.7946054951917005,0.8713567852973938,0.868438919599162,0.8623115577889447,0.8598443969883688,0.8683416843414307,0.8657223995482103,0.8663316582914573,0.8657559550914178,0.8894472122192383,0.8868831546593796,0.907537688442211,0.9081901086012315,123.59154605865479
SyntheticControl,6,300,300,0.9700000286102295,0.9698567991021864,0.9866666666666667,0.9866653331999867,0.9266666769981384,0.9261932517590505,0.9933333333333333,0.9933326665999933,0.9233333468437195,0.9226924703939114,0.9866666666666667,0.9866592480958224,0.9300000071525574,0.9285144486904437,0.98,0.979930345975774,0.9266666769981384,0.9275699732936125,0.98,0.9799202969480588,146.0277590751648
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Trace,4,100,100,0.8399999737739563,0.8344254658385093,1.0,1.0,0.8299999833106995,0.8226184018114061,0.99,0.9899783627839885,0.8399999737739563,0.8286503963287443,0.96,0.9600802605915387,0.8299999833106995,0.821222633364169,0.96,0.9601724867724868,0.8199999928474426,0.8114637832810139,0.94,0.9402153439153439,168.01622462272644
stack expects a non-empty TensorList
TwoPatterns,4,1000,4000,0.7535000443458557,0.7588764028025776,0.87175,0.8716091201629372,0.7800000309944153,0.7845129674513853,0.8645,0.8631406335253564,0.7980000376701355,0.8010115192669149,0.86775,0.8674783343205139,0.7937500476837158,0.7976430463971853,0.8665,0.8664207789300903,0.8077500462532043,0.810231884223443,0.86725,0.8671802656567594,290.16304421424866
UMD,3,36,144,0.8541666865348816,0.8552354451570577,0.7291666666666666,0.7259769160864681,0.8611111044883728,0.8579079635809336,0.7847222222222222,0.7838667587689003,0.8888888955116272,0.8886815146613579,0.7291666666666666,0.7299067706154877,0.819444477558136,0.8240740740740741,0.7013888888888888,0.7025089605734767,0.8055555820465088,0.8091890188664381,0.7083333333333334,0.7073842058520301,52.385221004486084
UWaveGestureLibraryAll,8,896,3582,0.9341149926185608,0.934211586139216,0.8986599664991625,0.8978607566748309,0.9268564581871033,0.9274197629143766,0.8824678950307091,0.8818651722786844,0.9103851914405823,0.9102718530324239,0.8598548297040759,0.8587258733944063,0.9134561419487,0.9137859650202567,0.8472920156337241,0.8463869348418953,0.8983807563781738,0.8984249492312968,0.8774427694025684,0.8762225505149434,700.0905861854553
UWaveGestureLibraryX,8,896,3582,0.7406476736068726,0.7223887197083576,0.7534896705750977,0.743055335609178,0.7199888229370117,0.7135817891345742,0.7359017308766053,0.7255012621499269,0.7188721299171448,0.7114327952574121,0.7163595756560581,0.7061293852523962,0.6951423287391663,0.6700330697251966,0.6990508096035735,0.6939029917512141,0.6850920915603638,0.6579703621048957,0.7007258514796203,0.6707872167807152,392.3652548789978
UWaveGestureLibraryY,8,896,3582,0.6753210425376892,0.6753063162415335,0.6474036850921273,0.6450389022340302,0.6496370434761047,0.645213174518283,0.644891122278057,0.6436331271323728,0.646007776260376,0.6451282884102325,0.6323283082077052,0.6219723915864511,0.6370742321014404,0.6292606702245279,0.6152987158012284,0.5994173971847168,0.6130653023719788,0.6112493064343614,0.6186487995533222,0.6071719897241203,369.65039134025574
UWaveGestureLibraryZ,8,896,3582,0.6803461313247681,0.671400264674785,0.6577331099944165,0.6423156388291752,0.6702958941459656,0.6655593941915788,0.6535455053042992,0.6372593195094033,0.6549413204193115,0.6382468862265953,0.6390284757118928,0.6254000821742134,0.6485203504562378,0.6346392630805269,0.6398659966499163,0.6309610346897139,0.6412618160247803,0.6242489168820698,0.6348408710217756,0.6252776820258481,300.6797733306885
stack expects a non-empty TensorList
stack expects a non-empty TensorList
WordSynonyms,25,267,638,0.4749216139316559,0.24542743683576007,0.5188087774294671,0.46256469382490073,0.5047022104263306,0.32367095708469235,0.512539184952978,0.4552445601481241,0.48432600498199463,0.30613027811335014,0.4952978056426332,0.4516087259144773,0.49059560894966125,0.29940890446084745,0.5266457680250783,0.4803271012466538,0.4733542203903198,0.3011101615953456,0.5329153605015674,0.49218927274806895,306.40804839134216
Worms,5,181,77,0.4545454680919647,0.16815533980582525,0.6753246753246753,0.6120593692022264,0.4935064911842346,0.3293469433792014,0.6233766233766234,0.5505128085773248,0.4675324559211731,0.3043704121964992,0.6883116883116883,0.64696275222591,0.4935064911842346,0.4265225787284611,0.6363636363636364,0.5845309193224436,0.5194805264472961,0.381367237413749,0.6233766233766234,0.5491022267492857,147.30149102210999
stack expects a non-empty TensorList
stack expects a non-empty TensorList
