dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,mean_trust_step_0,class_trusts,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,mean_trust_step_1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,mean_trust_step_2,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,mean_trust_step_3,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,mean_trust_step_4,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,mean_trust_step_5,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,execution_time
FacesUCR,14,200,2050,0.7712194919586182,0.7397055740693668,0.864390243902439,0.8633248014221074,0.08807142,"[array([0.102, 0.09 , 0.075, 0.12 , 0.098, 0.099, 0.106, 0.103, 0.069,
       0.075, 0.062, 0.06 , 0.097, 0.077], dtype=float32), array([0.08 , 0.081, 0.098, 0.149, 0.07 , 0.072, 0.087, 0.092, 0.054,
       0.054, 0.052, 0.032, 0.12 , 0.139], dtype=float32), array([0.03 , 0.077, 0.053, 0.102, 0.298, 0.041, 0.058, 0.072, 0.021,
       0.069, 0.109, 0.065, 0.117, 0.066], dtype=float32), array([0.037, 0.097, 0.092, 0.151, 0.151, 0.078, 0.073, 0.069, 0.057,
       0.084, 0.097, 0.049, 0.121, 0.109], dtype=float32), array([0.099, 0.111, 0.114, 0.091, 0.132, 0.049, 0.08 , 0.073, 0.039,
       0.055, 0.093, 0.031, 0.111, 0.145], dtype=float32), array([0.06 , 0.066, 0.068, 0.175, 0.085, 0.103, 0.128, 0.114, 0.048,
       0.111, 0.085, 0.038, 0.081, 0.106], dtype=float32)]",0.7541463375091553,0.7223187071978757,0.8551219512195122,0.8557831858700429,0.084285714,0.7512195110321045,0.6987692381685239,0.8629268292682927,0.8604714708665019,0.08414286,0.7507317066192627,0.7024805110923907,0.8492682926829268,0.8507757801130152,0.09035713,0.7370731830596924,0.688429622305658,0.8507317073170731,0.8480097987540035,0.08735715,0.7395122051239014,0.702927605627446,0.8565853658536585,0.8556678421111329,0.090571426,0.7273170948028564,0.6956257936663391,0.855609756097561,0.8546272044844497,726.0522971153259
