dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,execution_time
DistalPhalanxOutlineAgeGroup,3,400,139,0.7769784331321716,0.7406871880556091,0.7841726618705036,0.7852943599808099,0.7482014298439026,0.6688995760401664,0.7410071942446043,0.7407917621946399,0.7194244861602783,0.6540782590500104,0.7194244604316546,0.72107853456516,0.7266187071800232,0.663354360311764,0.7194244604316546,0.7165892145041028,0.7122302055358887,0.6418388663053297,0.7194244604316546,0.7072366676683223,139.84313488006592
stack expects a non-empty TensorList
DistalPhalanxTW,6,400,139,0.6834532618522644,0.5242297371896709,0.7122302158273381,0.6495670458706927,0.6474820375442505,0.42341838408238197,0.7338129496402878,0.7041245904016171,0.7050359845161438,0.4710191134873531,0.7122302158273381,0.6877233629223145,0.6762589812278748,0.5128402185240805,0.6834532374100719,0.6369069001191168,0.6762589812278748,0.5421419402163946,0.6690647482014388,0.6383545453322615,123.43245244026184
stack expects a non-empty TensorList
ECG5000,5,500,4500,0.9420000314712524,0.6043811599809717,0.94,0.9244432959857491,0.9413333535194397,0.6241549528521152,0.9433333333333334,0.9336898684222101,0.937333345413208,0.6394316190418196,0.9331111111111111,0.9235611216252453,0.9384444355964661,0.6480075801821178,0.9326666666666666,0.9200015671920698,0.9337778091430664,0.6010118187769564,0.9315555555555556,0.9219417023169963,213.2548370361328
stack expects a non-empty TensorList
EOGHorizontalSignal,12,362,362,0.511049747467041,0.4973599936984005,0.4723756906077348,0.4428731644047544,0.4944751560688019,0.4697047474474041,0.5414364640883977,0.5149347725087949,0.5027624368667603,0.5014048805427437,0.511049723756906,0.4776121016532016,0.4475138187408447,0.42355047134076346,0.505524861878453,0.49424427736317905,0.4419889748096466,0.4120804741306145,0.49171270718232046,0.4617372633932434,429.6510705947876
EOGVerticalSignal,12,362,362,0.45856356620788574,0.4182542748444767,0.36187845303867405,0.2961465308844048,0.43922653794288635,0.41790508624107375,0.40607734806629836,0.35478781155407624,0.41988950967788696,0.37133500595241037,0.3812154696132597,0.30625490828830887,0.4116022288799286,0.3498721081876173,0.39779005524861877,0.3450325559706244,0.3977900743484497,0.34933326480521637,0.40331491712707185,0.3501066235857384,262.64558577537537
stack expects a non-empty TensorList
ElectricDevices,7,8926,7711,0.578653872013092,0.4494501775806356,0.7035403968356893,0.6939916211593254,0.5355985164642334,0.4447851932073622,0.7006873297886137,0.6927073142357253,0.5193879008293152,0.42743340601408925,0.677992478277785,0.6574064767183824,0.528984546661377,0.43859709929362084,0.6922578135131631,0.6691714335965087,0.5119958519935608,0.41902712616700144,0.6872001037478926,0.6838937018786678,773.8599514961243
EthanolLevel,4,504,500,0.7800000309944153,0.7804617034425652,0.366,0.3552358098128109,0.7600000500679016,0.7603711490632817,0.424,0.393854722173645,0.7580000162124634,0.7591185960210541,0.496,0.42815206149886853,0.7320000529289246,0.7279910737917684,0.454,0.41859483412624854,0.6920000314712524,0.691604417334424,0.486,0.4169976262790395,592.0448186397552
FaceAll,14,560,1690,0.7627218961715698,0.7829088595188457,0.9248520710059172,0.9264484534663936,0.6207100749015808,0.6234816809574327,0.9260355029585798,0.9264709538326262,0.6544378399848938,0.6468478454737518,0.8816568047337278,0.8876326016469092,0.6213017702102661,0.6200617405927803,0.8863905325443787,0.888292700303063,0.6313609480857849,0.6244411680858872,0.8893491124260355,0.8914222106974057,268.4244616031647
FaceFour,4,24,88,0.886363685131073,0.8896449884301547,0.75,0.7470397848509595,0.8977273106575012,0.9059670238915523,0.7954545454545454,0.7945406445406445,0.875,0.882105367399485,0.7613636363636364,0.7621001683501682,0.8409091234207153,0.8546331061975617,0.6818181818181818,0.6679501510696378,0.8977273106575012,0.9049069122598535,0.7954545454545454,0.7955817653176421,65.58799719810486
FacesUCR,14,200,2050,0.7985365986824036,0.7492553380601861,0.855609756097561,0.8551624526105287,0.6878048777580261,0.6888508534698986,0.8356097560975609,0.8333844446000321,0.7029268145561218,0.6730363549134941,0.84,0.8403822834798824,0.72829270362854,0.703540853336639,0.8263414634146341,0.8254833734683843,0.7151219248771667,0.6905154154130491,0.8292682926829268,0.8274295899284032,335.9701523780823
Fish,7,175,175,0.8914285898208618,0.8909915999942954,0.6628571428571428,0.6721246462856715,0.8628571629524231,0.8723226773226774,0.72,0.7211028967189721,0.8742856979370117,0.8841030519593112,0.7085714285714285,0.7170941076109897,0.8914285898208618,0.8970203445875308,0.7371428571428571,0.7295050936463304,0.8799999952316284,0.8843092421277713,0.7485714285714286,0.7571880217710727,245.4348967075348
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Haptics,5,155,308,0.4707792103290558,0.4476222815102272,0.4837662337662338,0.46789431193352754,0.4675324559211731,0.4372869319514196,0.4512987012987013,0.43602795158892366,0.4675324559211731,0.45034133633051054,0.461038961038961,0.44307511709984915,0.49025973677635193,0.49306535254148676,0.4675324675324675,0.4626063696602687,0.4642857015132904,0.4556809845969846,0.4577922077922078,0.4282700912209115,192.41719317436218
stack expects a non-empty TensorList
stack expects a non-empty TensorList
InlineSkate,7,100,550,0.3272727429866791,0.32671804781253166,0.39090909090909093,0.37645709933468297,0.294545441865921,0.2920876567048634,0.3381818181818182,0.32294088043863883,0.303636372089386,0.29595762336389314,0.2872727272727273,0.26758894733258026,0.2927272617816925,0.2897964190970971,0.3290909090909091,0.29766913064051076,0.28727272152900696,0.27958600083206736,0.33636363636363636,0.27415296839836606,368.42378067970276
InsectEPGRegularTrain,3,62,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,78.09224367141724
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,25.20510768890381
InsectWingbeatSound,11,220,1980,0.6156566143035889,0.6045507408536385,0.5,0.49578102955058273,0.6196969747543335,0.617421987245251,0.5085858585858586,0.4973457523170767,0.6227272748947144,0.6229675571059915,0.5156565656565657,0.48810289250485756,0.610101044178009,0.6058590887376819,0.5217171717171717,0.5097439830405546,0.623232364654541,0.6235830669689543,0.5176767676767676,0.5007888980425406,251.55720400810242
stack expects a non-empty TensorList
LargeKitchenAppliances,3,375,375,0.48266667127609253,0.4679674651628276,0.8426666666666667,0.841787586338825,0.5013333559036255,0.485547482623506,0.808,0.8069372031941816,0.47200000286102295,0.4746971040189125,0.784,0.7834697093281369,0.4986666738986969,0.4907866673988348,0.784,0.7803232675183894,0.48266667127609253,0.4696022748119611,0.7786666666666666,0.778938011395279,226.66102814674377
stack expects a non-empty TensorList
Lightning7,7,70,73,0.7534246444702148,0.7367193970236103,0.7945205479452054,0.7915692220678971,0.7945205569267273,0.7759357876266001,0.7671232876712328,0.7659875492608009,0.7123287916183472,0.6713396779481966,0.684931506849315,0.6866629796647664,0.698630154132843,0.6858276643990929,0.6301369863013698,0.6213911107937176,0.7534246444702148,0.7435310506739078,0.6575342465753424,0.6203282874647409,143.63097524642944
Mallat,8,55,2345,0.924946665763855,0.9260800186832261,0.9445628997867804,0.944140782157126,0.9019189476966858,0.9005461852891843,0.9552238805970149,0.9554423000443978,0.8788912296295166,0.8788241587017107,0.9377398720682303,0.9377220088214562,0.8716417551040649,0.8675325611574706,0.9428571428571428,0.9427720586059544,0.8639658689498901,0.8620388337117622,0.9526652452025587,0.9527537509600342,498.884881734848
Meat,3,60,60,1.0,1.0,0.9166666666666666,0.9173767752715121,0.98333340883255,0.9833229101521784,0.9333333333333333,0.933729414217219,1.0,1.0,0.95,0.9499389499389499,1.0,1.0,0.95,0.9499687304565355,1.0,1.0,0.9333333333333333,0.9333333333333333,123.59185910224915
MedicalImages,10,381,760,0.7289474010467529,0.6487202620103316,0.7197368421052631,0.6963830976331652,0.6578947901725769,0.6008556129224567,0.7328947368421053,0.7093257114819578,0.678947389125824,0.5969131756569922,0.7144736842105263,0.6962510499245357,0.6526315808296204,0.5296154575667471,0.7236842105263158,0.7124079000941478,0.6315789818763733,0.49266119593682955,0.6986842105263158,0.6775299144220409,228.66397500038147
MiddlePhalanxOutlineAgeGroup,3,400,154,0.6103895902633667,0.44205899598782955,0.6428571428571429,0.5987950001578739,0.5974025726318359,0.4967931444662928,0.6363636363636364,0.6077163219834865,0.5779221057891846,0.5032138590203106,0.6493506493506493,0.568939566547222,0.5649350881576538,0.4817303983350148,0.6363636363636364,0.5971417999115395,0.6233766078948975,0.39485639485639484,0.6558441558441559,0.5854507766012191,125.15768671035767
stack expects a non-empty TensorList
MiddlePhalanxTW,6,399,154,0.5844155550003052,0.4138804457953394,0.6038961038961039,0.5596100302179815,0.5714285969734192,0.30097715999881197,0.5844155844155844,0.5693837314540141,0.5584415793418884,0.2544336136121239,0.6103896103896104,0.5778761210376864,0.5584415793418884,0.2567801066786868,0.6103896103896104,0.6021805003906769,0.551948070526123,0.2500430218551024,0.6038961038961039,0.5546551879937629,141.74148726463318
MixedShapesRegularTrain,5,500,2425,0.9245360493659973,0.9241999826038985,0.9232989690721649,0.9230558977872648,0.8861855268478394,0.8915612769387293,0.8688659793814433,0.8670648983915576,0.8816494941711426,0.8792775357453435,0.8878350515463918,0.8886525162443965,0.8701030611991882,0.8672980340564781,0.8886597938144329,0.8873736014442374,0.8573195934295654,0.851987666304035,0.9150515463917526,0.9145369609950904,425.5418140888214
MixedShapesSmallTrain,5,100,2425,0.8573195934295654,0.8588047156727358,0.8688659793814433,0.86872971631495,0.7929896712303162,0.7907129178621405,0.8536082474226804,0.8531543671657098,0.7967010140419006,0.7870469267251832,0.8705154639175258,0.8715196476444467,0.7954639196395874,0.7948722144181806,0.8606185567010309,0.8620510900097014,0.7954639196395874,0.792065238276378,0.8684536082474227,0.8691403087371647,551.379555940628
stack expects a non-empty TensorList
NonInvasiveFetalECGThorax1,42,1800,1965,0.9048346281051636,0.9027599093676474,0.7776081424936386,0.769318855730604,0.8631043434143066,0.8624206203613726,0.8040712468193384,0.8012487961719545,0.8025445342063904,0.7973375644893865,0.7852417302798982,0.7818738098638576,0.7979643940925598,0.7930080640193635,0.7933842239185751,0.7878081996887721,0.7984732985496521,0.7945382076454388,0.7745547073791349,0.7638391196847143,1378.5367786884308
NonInvasiveFetalECGThorax2,42,1800,1965,0.9119592905044556,0.9094163845925985,0.8748091603053435,0.8726678855928041,0.8483460545539856,0.8461236531590262,0.8452926208651399,0.8436927359821119,0.8300254344940186,0.8252755584530027,0.8259541984732824,0.8181481933853019,0.8625954389572144,0.8565902915354675,0.8432569974554708,0.8365529031163811,0.8539440035820007,0.8494128466665254,0.7770992366412214,0.7633979283028127,1619.4431085586548
OSULeaf,6,200,242,0.5909090638160706,0.5874200945325869,0.7727272727272727,0.7619297256654367,0.56611567735672,0.5493731023878458,0.7024793388429752,0.69912903798227,0.5495867729187012,0.526915239255446,0.7107438016528925,0.7108799705489711,0.5330578088760376,0.5271142433004535,0.6900826446280992,0.6931889202583355,0.5495867729187012,0.5209175002178111,0.71900826446281,0.7156164140226601,220.89452481269836
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.8333333333333334,0.8133650793650793,0.9333333969116211,0.9302944862155388,0.9,0.8904327485380116,0.9333333969116211,0.9207251082251082,0.9333333333333333,0.9326200877688291,0.9333333969116211,0.9302944862155388,0.9333333333333333,0.9326200877688291,0.9333333969116211,0.9302944862155388,0.9666666666666667,0.9668192219679634,61.67759871482849
stack expects a non-empty TensorList
Plane,7,105,105,0.9904762506484985,0.9907834101382489,1.0,1.0,0.9904762506484985,0.9907448872966115,1.0,1.0,0.9904762506484985,0.9907834101382489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,134.2410113811493
stack expects a non-empty TensorList
ProximalPhalanxOutlineAgeGroup,3,400,205,0.8536585569381714,0.5933447305254796,0.8731707317073171,0.8650061532419506,0.8878048658370972,0.7962499197328711,0.8682926829268293,0.8697215755160208,0.8634146451950073,0.7639316192939459,0.8829268292682927,0.8765218179279752,0.8682926893234253,0.7620507041221151,0.848780487804878,0.8437202905082966,0.8829268217086792,0.8017189314750289,0.8536585365853658,0.8320941118502094,147.4628291130066
stack expects a non-empty TensorList
ProximalPhalanxTW,6,400,205,0.8341463208198547,0.5652784558799596,0.824390243902439,0.7782565274308373,0.795121967792511,0.41267300774343024,0.8292682926829268,0.7931224241133554,0.800000011920929,0.4131054131054131,0.824390243902439,0.7911866524737353,0.800000011920929,0.5308162103936752,0.8097560975609757,0.7900631634849988,0.7756097316741943,0.5066384217279358,0.824390243902439,0.798037815842694,126.76148462295532
RefrigerationDevices,3,375,375,0.40533334016799927,0.39816571919034915,0.584,0.5583010564209852,0.3919999897480011,0.3896884313648381,0.592,0.5814814814814815,0.3866666555404663,0.3811397341952663,0.592,0.5702158182940852,0.3919999897480011,0.3855810792309648,0.592,0.5647904772583682,0.41600000858306885,0.4096376028394129,0.5946666666666667,0.5772782649312126,156.26718068122864
Rock,4,20,50,0.85999995470047,0.820911495911496,0.52,0.3656497175141243,0.7199999690055847,0.723124701385571,0.44,0.3451182795698925,0.7799999713897705,0.7700226071936598,0.48,0.3529830508474576,0.7799999713897705,0.7522435897435897,0.48,0.3444155844155844,0.8799999952316284,0.8924512987012987,0.54,0.5041313628899836,50.92860770225525
ScreenType,3,375,375,0.4959999918937683,0.4920611499308339,0.5226666666666666,0.5213286269505589,0.46666666865348816,0.44744077407882304,0.5013333333333333,0.49751833950059904,0.4373333156108856,0.4326081527168484,0.4826666666666667,0.4549312068537114,0.46666666865348816,0.43947880541873036,0.504,0.4739978083283522,0.47200000286102295,0.4752324856474641,0.5066666666666667,0.5003518641893059,255.78796982765198
stack expects a non-empty TensorList
SemgHandMovementCh2,6,450,450,0.5666666626930237,0.5645813986342264,0.44666666666666666,0.4475944347025825,0.5111111402511597,0.4925692328905025,0.43555555555555553,0.4333427491711389,0.5,0.4897311328813227,0.38,0.34754421099269023,0.48222222924232483,0.4703777505566067,0.41555555555555557,0.391116944974905,0.48000001907348633,0.4730308657820708,0.38222222222222224,0.3549216607085937,394.95666575431824
SemgHandSubjectCh2,5,450,450,0.7888889312744141,0.7888317763990786,0.4866666666666667,0.47080886351292184,0.7511111497879028,0.7531139392525077,0.4666666666666667,0.44440170940170937,0.6800000071525574,0.6838240503030246,0.4666666666666667,0.4428184417013199,0.7177777886390686,0.7202431641322196,0.4711111111111111,0.43076985618161606,0.7311111092567444,0.7329735694474765,0.4822222222222222,0.447535544636275,411.00090312957764
stack expects a non-empty TensorList
ShapesAll,60,600,600,0.7066667079925537,0.7046273946220595,0.6916666666666667,0.66741432538182,0.5516666769981384,0.5368007387724529,0.66,0.6329360634169771,0.5516666769981384,0.5323148781482746,0.6616666666666666,0.6408111016784869,0.5400000214576721,0.530174867823178,0.7083333333333334,0.6938807971710408,0.49666666984558105,0.4776334206169926,0.66,0.6468201872220132,534.3106186389923
SmallKitchenAppliances,3,375,375,0.562666654586792,0.557253366420127,0.7226666666666667,0.7215929197082955,0.5653333067893982,0.5325810269630494,0.7413333333333333,0.7403282907763665,0.5680000185966492,0.5448323266849743,0.752,0.7494171488337824,0.5706666707992554,0.5408182959037857,0.7546666666666667,0.7520808720590995,0.562666654586792,0.5404849907053834,0.7573333333333333,0.7588602654176423,229.12955617904663
SmoothSubspace,3,150,150,0.9466667175292969,0.9464972408171991,1.0,1.0,0.9266666769981384,0.926559829059829,1.0,1.0,0.9399999976158142,0.9397594470693269,0.9866666666666667,0.9866659999333266,0.9266666769981384,0.926468780481287,0.9933333333333333,0.9933326665999933,0.9066666960716248,0.9063279661299464,0.9866666666666667,0.9866659999333266,121.35350942611694
stack expects a non-empty TensorList
stack expects a non-empty TensorList
StarLightCurves,3,1000,8236,0.9454832077026367,0.9230514151752162,0.9551966974259349,0.954522544733183,0.9066293835639954,0.8704218579273891,0.9460903351141331,0.9443858308282752,0.9101505279541016,0.8700220240481373,0.932491500728509,0.9314636320494202,0.9173142313957214,0.8787576214925116,0.9379553181155901,0.9382605380869335,0.8949732780456543,0.8533252799337209,0.924356483729966,0.9226646716523147,1414.8521564006805
stack expects a non-empty TensorList
SwedishLeaf,15,500,625,0.913599967956543,0.9136842709231089,0.9312,0.9312094937066558,0.8223999738693237,0.8214221112752182,0.9264,0.9257181444379204,0.8064000010490417,0.8051638829395473,0.9056,0.9047488697743298,0.7919999957084656,0.7938568200502852,0.8992,0.8982872366153021,0.7599999904632568,0.7511259113996956,0.8928,0.8914545934966178,293.4908170700073
Symbols,6,25,995,0.8924623131752014,0.8894746107651105,0.7989949748743719,0.7985115920667212,0.8834170699119568,0.8820656342616027,0.8844221105527639,0.8837088300309588,0.8814070224761963,0.8802764905068541,0.8733668341708543,0.8739264540650329,0.8824120759963989,0.8788882708995701,0.857286432160804,0.8568702611195013,0.8994974493980408,0.8975468213461291,0.8743718592964824,0.8743013174060017,123.78479433059692
SyntheticControl,6,300,300,0.9800000190734863,0.9799979793897758,0.99,0.9899996666333299,0.9533333778381348,0.9529993208954474,0.99,0.9899979793897759,0.9300000071525574,0.929751717545658,0.98,0.9799946645324795,0.9433333277702332,0.9432899759320214,0.9833333333333333,0.9832924049290208,0.9166666865348816,0.9162610101242744,0.9833333333333333,0.9833296654995632,129.77240347862244
stack expects a non-empty TensorList
stack expects a non-empty TensorList
Trace,4,100,100,0.8499999642372131,0.843475935828877,1.0,1.0,0.8499999642372131,0.839870968630367,0.99,0.9899783627839885,0.8399999737739563,0.8232300516408463,0.97,0.9700429645542428,0.8299999833106995,0.8187234365513053,0.98,0.98,0.8399999737739563,0.8297048488379493,0.96,0.9600902508958765,177.80857586860657
stack expects a non-empty TensorList
TwoPatterns,4,1000,4000,0.8627500534057617,0.8629423480468332,0.87,0.8682491225647664,0.7600000500679016,0.7594530828420433,0.8705,0.8704819648715653,0.7622500658035278,0.7623420325620006,0.87325,0.8710887912552636,0.8100000619888306,0.8109473253120119,0.86925,0.8692873951874932,0.7385000586509705,0.7408649510721323,0.87875,0.8782838575257953,238.06860303878784
UMD,3,36,144,0.9097222089767456,0.9103489907564611,0.7708333333333334,0.7690735958933321,0.875,0.8763139030371628,0.7847222222222222,0.7869869087706896,0.875,0.8768564893233316,0.7152777777777778,0.7100605699948783,0.8333333134651184,0.8319565217391305,0.7291666666666666,0.7272348583503182,0.8333333134651184,0.8333966359196961,0.7569444444444444,0.7584700323830759,54.77287721633911
UWaveGestureLibraryAll,8,896,3582,0.9547738432884216,0.9547689490355578,0.8835845896147404,0.883787764261123,0.9235063791275024,0.9239383733679248,0.8791178112786153,0.8785519554256274,0.912339448928833,0.9132906472013351,0.8721384701284198,0.8714663009809988,0.9137353301048279,0.91401491780073,0.8724176437744277,0.8722262025215071,0.9014516472816467,0.902795601652198,0.867392518146287,0.8666901322761953,734.4140803813934
UWaveGestureLibraryX,8,896,3582,0.7716359496116638,0.7646876083574413,0.7540480178671134,0.7430336111462453,0.7194304466247559,0.7010173963004073,0.7353433835845896,0.7245803274154141,0.7104969024658203,0.6979634720361125,0.7244556113902848,0.710458964133555,0.6943048238754272,0.6765815800443576,0.7141261864879955,0.7017458970494749,0.6903963685035706,0.6606404117355963,0.7043551088777219,0.6970166212513604,385.79512882232666
UWaveGestureLibraryY,8,896,3582,0.6962590217590332,0.6946935841001141,0.6418202121719709,0.6342288213959796,0.6351200342178345,0.6321436319231498,0.6284198771635957,0.61922009097705,0.6264656186103821,0.6178854580024984,0.637074260189838,0.6334132377126515,0.610273540019989,0.5947463988838856,0.6345616973757677,0.6260696381411559,0.5996649861335754,0.5995334817684457,0.6206030150753769,0.6055799113985957,302.01810932159424
UWaveGestureLibraryZ,8,896,3582,0.6957007050514221,0.6929073985172505,0.6672250139586823,0.6515751431502477,0.6663874387741089,0.6619667623685358,0.6580122836404243,0.6447220475153269,0.6571747064590454,0.633158630484523,0.6432160804020101,0.6277891001652752,0.6362367272377014,0.6262161540354544,0.6460078168620882,0.6293061078529839,0.62674480676651,0.6111419147590005,0.6381909547738693,0.6209247678923496,298.31796288490295
stack expects a non-empty TensorList
stack expects a non-empty TensorList
WordSynonyms,25,267,638,0.5768024921417236,0.4053390055228665,0.5360501567398119,0.46757538130506254,0.47962382435798645,0.2907523256434651,0.5156739811912225,0.481420495672136,0.48746079206466675,0.3222121812004524,0.5047021943573667,0.4705120502516072,0.46551722288131714,0.2915733400239898,0.5297805642633229,0.505724934391223,0.47962382435798645,0.30985024906893166,0.5313479623824452,0.4912094324679428,344.7645926475525
Worms,5,181,77,0.5064935088157654,0.3765079365079365,0.6623376623376623,0.5928424629723331,0.5064935088157654,0.4528883861236802,0.6103896103896104,0.5066927956953533,0.4935064911842346,0.4219626769626769,0.6623376623376623,0.6108680400059711,0.5584415793418884,0.4638528138528139,0.6883116883116883,0.6822077857703376,0.5064935088157654,0.39050477977307246,0.7012987012987013,0.6883454208129532,205.32875275611877
stack expects a non-empty TensorList
stack expects a non-empty TensorList
